annotation_lbl,category,num_distinct_lbls
edge_nn_37_41_71_76,4,2
edge_nn_37_41_80_84,2,1
edge_nn_37_41_83_87,2,1
edge_nn_37_41_86_90,2,1
edge_nn_37_41_90_94,4,1
edge_nn_37_41_93_97,1,2
edge_nn_37_42_118_122,3,1
edge_nn_37_42_19_24,4,1
edge_nn_37_42_24_28,1,2
edge_nn_38_42_231_235,3,2
edge_nn_39_43_118_122,4,2
edge_nn_39_43_24_28,3,2
edge_nn_39_43_34_38,4,1
edge_nn_39_43_55_60,3,2
edge_nn_39_43_59_63,2,1
edge_nn_39_43_83_87,4,3
edge_nn_39_43_9_15,3,1
edge_nn_39_44_0_4,3,1
edge_nn_39_44_174_178,2,1
edge_nn_3_7_103_107,1,1
edge_nn_3_7_132_136,2,2
edge_nn_3_7_195_199,4,1
edge_nn_3_7_20_24,2,1
edge_nn_3_7_25_29,2,1
edge_nn_3_7_27_31,1,1
edge_nn_3_7_281_285,2,1
edge_nn_3_7_28_32,2,2
edge_nn_3_7_37_41,2,2
edge_nn_3_7_69_73,2,2
edge_nn_3_7_70_74,4,1
edge_nn_3_7_74_78,2,2
edge_nn_3_7_9_15,4,1
edge_nn_40_44_19_24,4,1
edge_nn_40_44_68_72,4,4
edge_nn_416_420_231_235,3,2
edge_nn_42_46_174_178,4,1
edge_nn_42_46_23_27,4,1
edge_nn_42_46_32_36,3,1
edge_nn_44_48_0_4,4,1
edge_nn_44_48_111_115,2,2
edge_nn_44_48_22_26,3,1
edge_nn_44_49_113_117,3,2
edge_nn_44_49_123_128,3,3
edge_nn_44_49_27_31,1,1
edge_nn_44_49_71_76,4,1
edge_nn_45_49_100_104,4,1
edge_nn_45_49_174_178,3,1
edge_nn_45_49_190_194,3,1
edge_nn_45_49_281_285,3,2
edge_nn_45_49_29_33,2,1
edge_nn_45_49_68_72,2,1
edge_nn_45_49_71_76,1,1
edge_nn_45_49_7_11,1,1
edge_nn_45_49_86_90,2,1
edge_nn_45_50_123_128,2,2
edge_nn_45_50_190_194,1,1
edge_nn_45_50_281_285,2,1
edge_nn_45_50_28_32,3,2
edge_nn_45_50_37_41,1,1
edge_nn_45_50_59_63,3,1
edge_nn_45_50_74_78,2,2
edge_nn_45_50_86_90,2,2
edge_nn_46_50_100_104,3,2
edge_nn_46_50_112_117,4,1
edge_nn_46_50_121_126,4,1
edge_nn_46_50_90_94,4,1
edge_nn_47_51_10_15,2,1
edge_nn_47_51_22_26,3,2
edge_nn_47_51_260_265,3,1
edge_nn_47_51_45_49,2,1
edge_nn_47_51_79_83,3,1
edge_nn_47_51_7_11,1,1
edge_nn_486_490_144_148,3,3
edge_nn_486_490_24_28,4,2
edge_nn_486_490_50_54,1,1
edge_nn_486_490_81_85,4,1
edge_nn_48_52_23_27,3,1
edge_nn_48_52_28_32,4,1
edge_nn_48_52_34_38,4,1
edge_nn_48_52_68_72,4,1
edge_nn_4_8_128_132,3,1
edge_nn_4_8_24_28,4,1
edge_nn_4_8_27_31,2,1
edge_nn_4_9_23_27,4,1
edge_nn_4_9_28_32,1,1
edge_nn_4_9_55_60,4,1
edge_nn_4_9_68_72,4,1
edge_nn_50_54_100_104,1,1
edge_nn_50_54_103_107,4,1
edge_nn_50_54_24_28,1,1
edge_nn_50_54_281_285,4,2
edge_nn_50_54_45_50,1,1
edge_nn_50_54_55_60,2,2
edge_nn_50_54_59_63,1,1
edge_nn_50_54_96_101,1,1
edge_nn_50_55_19_23,4,1
edge_nn_50_55_93_97,4,2
edge_nn_52_56_195_200,3,1
edge_nn_52_56_24_28,4,2
edge_nn_52_56_40_44,4,1
edge_nn_52_56_55_60,4,1
edge_nn_52_56_96_101,3,1
edge_nn_52_57_231_235,3,2
edge_nn_52_57_71_76,4,2
edge_nn_52_57_77_81,3,1
edge_nn_53_57_174_178,3,1
edge_nn_53_57_24_28,3,2
edge_nn_550_554_149_153,4,1
edge_nn_550_554_24_28,3,1
edge_nn_550_554_28_32,3,1
edge_nn_550_554_48_52,4,1
edge_nn_559_564_22_26,3,2
edge_nn_559_564_30_34,1,1
edge_nn_55_60_146_150,3,1
edge_nn_55_60_174_178,4,4
edge_nn_55_60_17_21,4,1
edge_nn_55_60_22_26,4,2
edge_nn_55_60_281_285,3,2
edge_nn_55_60_37_41,4,1
edge_nn_55_60_59_63,2,1
edge_nn_55_60_62_66,4,2
edge_nn_55_60_80_84,4,2
edge_nn_55_60_81_85,3,3
edge_nn_55_60_86_90,1,1
edge_nn_57_61_129_134,4,1
edge_nn_57_61_22_26,4,1
edge_nn_57_61_24_28,3,1
edge_nn_57_61_78_83,4,3
edge_nn_59_63_103_107,2,1
edge_nn_59_63_118_122,4,2
edge_nn_59_63_133_137,2,1
edge_nn_59_63_174_178,4,2
edge_nn_59_63_190_194,2,1
edge_nn_59_63_20_24,1,1
edge_nn_59_63_22_26,1,1
edge_nn_59_63_28_32,3,2
edge_nn_59_63_317_321,2,1
edge_nn_59_63_37_41,4,3
edge_nn_59_63_45_49,3,1
edge_nn_59_63_68_72,2,1
edge_nn_59_63_79_83,1,1
edge_nn_59_64_24_28,4,2
edge_nn_59_64_32_36,4,1
edge_nn_59_64_55_60,4,1
edge_nn_61_65_102_106,3,1
edge_nn_61_65_136_141,4,1
edge_nn_61_65_16_20,3,3
edge_nn_61_65_24_28,3,2
edge_nn_61_65_62_66,4,1
edge_nn_61_65_79_83,4,1
edge_nn_62_66_100_104,4,3
edge_nn_62_66_22_26,4,1
edge_nn_62_66_24_28,1,1
edge_nn_62_66_317_321,2,1
edge_nn_62_66_32_36,1,1
edge_nn_62_66_37_41,2,1
edge_nn_62_66_47_51,3,1
edge_nn_62_66_52_56,3,1
edge_nn_62_66_66_70,4,2
edge_nn_62_66_68_72,1,1
edge_nn_62_66_71_76,3,1
edge_nn_62_66_77_81,1,1
edge_nn_62_66_81_85,3,1
edge_nn_66_70_100_104,3,3
edge_nn_66_70_103_107,1,2
edge_nn_66_70_181_186,2,1
edge_nn_66_70_24_28,3,3
edge_nn_66_70_25_29,2,2
edge_nn_66_70_317_321,1,2
edge_nn_66_70_50_54,3,1
edge_nn_66_70_53_57,3,2
edge_nn_66_70_66_71,4,1
edge_nn_66_70_68_72,1,1
edge_nn_66_70_69_73,2,2
edge_nn_66_70_71_76,2,1
edge_nn_66_70_82_86,3,1
edge_nn_66_70_95_99,2,1
edge_nn_66_70_96_101,4,1
edge_nn_66_71_45_50,3,1
edge_nn_66_71_83_87,4,1
edge_nn_66_71_99_103,3,1
edge_nn_67_71_100_104,3,1
edge_nn_67_71_281_285,2,1
edge_nn_68_72_0_4,4,3
edge_nn_68_72_100_104,4,1
edge_nn_68_72_118_122,4,3
edge_nn_68_72_123_128,3,1
edge_nn_68_72_132_136,1,2
edge_nn_68_72_190_194,1,1
edge_nn_68_72_281_285,3,1
edge_nn_68_72_317_321,4,1
edge_nn_68_72_31_35,3,1
edge_nn_68_72_37_41,1,2
edge_nn_69_73_0_4,2,2
edge_nn_69_73_103_107,1,1
edge_nn_69_73_132_136,4,2
edge_nn_69_73_133_137,4,3
edge_nn_69_73_209_213,2,1
edge_nn_69_73_20_24,2,2
edge_nn_69_73_28_32,2,2
edge_nn_69_73_30_34,2,2
edge_nn_69_73_32_36,2,1
edge_nn_69_73_42_46,2,1
edge_nn_69_73_45_49,2,2
edge_nn_69_73_74_78,2,2
edge_nn_69_73_91_96,2,1
edge_nn_70_74_106_111,3,1
edge_nn_70_74_111_115,1,2
edge_nn_70_74_132_136,2,2
edge_nn_70_74_190_194,3,2
edge_nn_70_74_28_32,2,2
edge_nn_70_74_55_60,3,2
edge_nn_70_74_59_63,1,1
edge_nn_70_74_74_78,3,2
edge_nn_70_74_7_11,1,1
edge_nn_70_74_86_90,1,1
edge_nn_70_74_90_94,4,1
edge_nn_70_74_93_97,3,2
edge_nn_70_74_9_15,3,1
edge_nn_71_76_103_107,2,1
edge_nn_71_76_120_124,3,1
edge_nn_71_76_181_186,2,1
edge_nn_71_76_190_194,1,1
edge_nn_71_76_20_24,4,1
edge_nn_71_76_231_235,4,1
edge_nn_71_76_24_28,3,2
edge_nn_71_76_281_285,3,1
edge_nn_71_76_29_33,3,1
edge_nn_71_76_317_321,2,1
edge_nn_71_76_37_41,1,2
edge_nn_71_76_59_63,2,1
edge_nn_71_76_68_72,1,1
edge_nn_71_76_69_73,2,5
edge_nn_71_76_80_84,3,3
edge_nn_74_78_132_136,2,2
edge_nn_74_78_16_20,3,2
edge_nn_74_78_174_178,4,2
edge_nn_74_78_20_24,3,2
edge_nn_74_78_24_28,3,2
edge_nn_74_78_28_32,2,2
edge_nn_74_78_45_49,2,2
edge_nn_74_78_83_87,3,2
edge_nn_74_78_9_15,4,1
edge_nn_77_81_0_4,1,1
edge_nn_77_81_103_107,2,1
edge_nn_77_81_120_124,1,1
edge_nn_77_81_128_132,3,3
edge_nn_77_81_161_166,2,1
edge_nn_77_81_24_28,4,1
edge_nn_77_81_34_38,4,1
edge_nn_77_81_37_41,4,1
edge_nn_77_81_45_50,2,1
edge_nn_77_81_50_54,4,1
edge_nn_77_81_55_60,1,1
edge_nn_78_83_111_115,2,1
edge_nn_78_83_123_128,4,2
edge_nn_78_83_16_20,4,1
edge_nn_79_83_0_4,3,1
edge_nn_79_83_132_136,2,1
edge_nn_79_83_181_186,3,3
edge_nn_79_83_22_26,3,1
edge_nn_79_83_486_490,4,1
edge_nn_79_83_68_72,4,1
edge_nn_7_11_103_107,1,1
edge_nn_7_11_123_128,2,1
edge_nn_7_11_161_166,2,1
edge_nn_7_11_174_178,3,1
edge_nn_7_11_20_24,2,1
edge_nn_7_11_317_321,1,2
edge_nn_7_11_45_50,3,1
edge_nn_7_11_50_54,3,3
edge_nn_7_11_59_63,2,1
edge_nn_7_11_68_72,2,2
edge_nn_7_11_80_84,3,1
edge_nn_7_11_9_15,1,1
edge_nn_7_12_0_4,3,2
edge_nn_7_12_55_60,3,1
edge_nn_80_84_103_107,2,2
edge_nn_80_84_190_194,3,2
edge_nn_80_84_24_28,2,1
edge_nn_80_84_25_29,1,1
edge_nn_80_84_281_285,2,1
edge_nn_80_84_317_321,2,1
edge_nn_80_84_356_361,2,1
edge_nn_80_84_37_41,2,1
edge_nn_80_84_45_50,2,2
edge_nn_80_84_69_73,2,1
edge_nn_81_85_161_166,2,1
edge_nn_81_85_174_178,2,1
edge_nn_81_85_175_179,4,1
edge_nn_81_85_20_24,3,2
edge_nn_81_85_24_28,4,6
edge_nn_81_85_281_285,3,1
edge_nn_81_85_317_321,1,1
edge_nn_81_85_37_41,3,3
edge_nn_81_85_45_49,2,2
edge_nn_81_85_50_54,3,2
edge_nn_81_85_559_564,2,1
edge_nn_81_85_59_63,2,1
edge_nn_81_85_71_76,2,1
edge_nn_81_85_96_101,4,1
edge_nn_82_86_20_24,4,1
edge_nn_82_86_50_54,2,1
edge_nn_82_86_68_72,4,2
edge_nn_82_86_78_83,4,1
edge_nn_83_87_0_4,4,2
edge_nn_83_87_22_26,4,1
edge_nn_83_87_281_285,1,1
edge_nn_83_87_59_63,2,2
edge_nn_83_87_70_74,3,1
edge_nn_84_88_71_76,3,1
edge_nn_84_88_93_97,3,2
edge_nn_85_89_105_109,4,1
edge_nn_85_89_118_122,4,2
edge_nn_85_89_123_128,3,1
edge_nn_85_89_231_235,3,1
edge_nn_85_89_24_28,1,1
edge_nn_85_89_25_29,1,1
edge_nn_85_89_28_32,2,1
edge_nn_86_90_120_124,2,1
edge_nn_86_90_132_136,2,1
edge_nn_86_90_146_150,1,1
edge_nn_86_90_161_166,1,1
edge_nn_86_90_174_178,1,1
edge_nn_86_90_181_186,2,2
edge_nn_86_90_20_24,3,2
edge_nn_86_90_24_28,2,2
edge_nn_86_90_28_32,2,2
edge_nn_86_90_32_36,2,1
edge_nn_86_90_37_41,2,2
edge_nn_86_90_3_7,2,1
edge_nn_86_90_44_48,2,1
edge_nn_86_90_45_50,1,1
edge_nn_86_90_50_54,3,3
edge_nn_86_90_59_63,1,1
edge_nn_86_90_68_72,2,2
edge_nn_86_90_69_73,3,4
edge_nn_86_90_74_78,3,4
edge_nn_86_90_7_11,1,1
edge_nn_86_90_9_15,2,1
edge_nn_90_94_161_166,2,2
edge_nn_90_94_24_28,1,1
edge_nn_90_94_281_285,3,1
edge_nn_90_94_45_50,3,3
edge_nn_90_94_59_63,2,1
edge_nn_90_94_69_73,2,2
edge_nn_90_94_7_11,4,1
edge_nn_91_96_231_235,3,2
edge_nn_91_96_281_285,3,2
edge_nn_91_96_36_40,3,1
edge_nn_93_97_112_117,4,1
edge_nn_93_97_19_24,2,1
edge_nn_93_97_20_24,2,1
edge_nn_93_97_24_28,1,1
edge_nn_93_97_28_32,4,2
edge_nn_93_97_37_41,4,1
edge_nn_93_97_39_43,4,1
edge_nn_93_97_68_72,3,5
edge_nn_93_97_70_74,2,1
edge_nn_94_99_144_148,4,1
edge_nn_94_99_174_178,3,3
edge_nn_94_99_225_229,3,1
edge_nn_94_99_248_252,4,1
edge_nn_95_99_22_26,3,2
edge_nn_95_99_32_36,2,1
edge_nn_96_100_55_60,4,1
edge_nn_96_100_79_83,4,2
edge_nn_96_100_81_85,4,1
edge_nn_96_101_103_107,3,2
edge_nn_96_101_174_178,1,1
edge_nn_96_101_181_186,3,1
edge_nn_96_101_20_24,3,2
edge_nn_96_101_24_28,2,2
edge_nn_96_101_27_31,1,1
edge_nn_96_101_281_285,2,1
edge_nn_96_101_29_33,3,2
edge_nn_96_101_37_41,3,1
edge_nn_96_101_55_60,4,1
edge_nn_96_101_59_63,1,1
edge_nn_96_101_90_94,1,1
edge_nn_97_101_59_63,1,1
edge_nn_97_101_93_97,3,2
edge_nn_99_103_217_221,4,1
edge_nn_99_103_45_50,3,1
edge_nn_99_103_79_83,4,1
edge_nn_9_15_103_107,2,1
edge_nn_9_15_106_111,3,2
edge_nn_9_15_10_15,2,1
edge_nn_9_15_132_136,2,2
edge_nn_9_15_146_150,2,2
edge_nn_9_15_225_229,3,2
edge_nn_9_15_24_28,1,1
edge_nn_9_15_27_31,1,1
edge_nn_9_15_281_285,2,1
edge_nn_9_15_28_32,3,2
edge_nn_9_15_33_37,3,2
edge_nn_9_15_37_41,2,1
edge_nn_9_15_45_50,2,1
edge_nn_9_15_55_60,2,1
edge_nn_9_15_74_78,3,2
edge_nn_9_15_80_84,1,1
edge_nn_9_15_85_89,2,1
face_nn_0_4_102_106,4,1
face_nn_0_4_125_129,4,1
face_nn_0_4_158_162,4,1
face_nn_0_4_7_11,1,1
face_nn_0_4_81_85,3,1
face_nn_0_4_82_86,3,1
face_nn_0_5_12_16,4,2
face_nn_0_5_338_342,0,1
face_nn_0_5_460_464,3,3
face_nn_0_5_86_90,2,1
face_nn_0_5_96_100,2,2
face_nn_100_104_125_129,3,1
face_nn_100_104_49_53,4,1
face_nn_100_104_50_54,4,1
face_nn_100_104_51_55,4,1
face_nn_100_104_58_62,3,1
face_nn_100_104_7_11,2,1
face_nn_100_104_9_13,4,1
face_nn_102_106_236_240,4,1
face_nn_102_106_41_45,4,2
face_nn_102_106_460_464,2,2
face_nn_102_106_50_54,2,3
face_nn_102_106_61_65,3,1
face_nn_102_106_84_88,3,1
face_nn_104_108_368_373,4,1
face_nn_104_108_4_8,4,3
face_nn_104_108_7_11,1,1
face_nn_105_109_460_464,2,2
face_nn_105_109_61_65,2,1
face_nn_105_109_7_11,2,1
face_nn_105_109_82_86,3,2
face_nn_108_112_37_41,4,1
face_nn_108_112_460_464,3,3
face_nn_108_112_4_8,4,2
face_nn_108_112_50_54,4,1
face_nn_108_112_61_65,3,2
face_nn_108_112_7_11,2,2
face_nn_108_112_84_88,4,1
face_nn_10_14_14_18,4,1
face_nn_10_14_25_29,4,1
face_nn_10_14_39_43,4,1
face_nn_10_14_7_11,2,2
face_nn_10_14_86_90,4,1
face_nn_110_114_39_43,4,2
face_nn_110_114_67_71,4,2
face_nn_110_114_7_11,2,1
face_nn_110_114_95_99,4,1
face_nn_117_121_125_129,1,1
face_nn_117_121_12_16,4,2
face_nn_117_121_204_208,2,1
face_nn_117_121_74_78,2,1
face_nn_117_121_77_81,2,2
face_nn_117_121_7_11,4,1
face_nn_119_123_23_27,4,1
face_nn_119_123_25_29,4,3
face_nn_119_123_41_45,4,1
face_nn_119_123_4_8,4,1
face_nn_119_123_7_11,2,1
face_nn_11_15_217_221,3,1
face_nn_11_15_460_464,3,6
face_nn_11_15_67_71,2,2
face_nn_11_15_81_85,3,2
face_nn_120_124_11_15,2,1
face_nn_120_124_41_45,3,4
face_nn_120_124_460_464,3,2
face_nn_120_124_65_69,2,1
face_nn_120_124_66_70,2,1
face_nn_121_126_14_18,4,1
face_nn_121_126_41_45,4,2
face_nn_121_126_67_71,4,2
face_nn_121_126_69_73,4,1
face_nn_121_126_7_11,2,1
face_nn_122_126_102_106,4,4
face_nn_123_127_100_104,4,3
face_nn_123_127_122_126,4,1
face_nn_123_127_236_240,4,2
face_nn_123_127_33_37,4,1
face_nn_123_127_460_464,3,2
face_nn_123_127_7_11,2,3
face_nn_125_129_15_19,4,1
face_nn_125_129_25_29,4,2
face_nn_125_129_36_40,4,2
face_nn_125_129_41_46,3,1
face_nn_125_129_50_54,2,1
face_nn_125_129_77_82,4,1
face_nn_125_129_7_11,2,3
face_nn_126_130_52_56,4,1
face_nn_126_130_61_65,4,3
face_nn_126_130_7_11,2,1
face_nn_128_132_7_11,3,2
face_nn_128_132_81_85,4,1
face_nn_12_16_236_240,4,1
face_nn_12_16_36_40,4,2
face_nn_12_16_460_464,4,2
face_nn_12_16_47_51,4,1
face_nn_12_16_7_11,4,7
face_nn_130_134_12_16,4,1
face_nn_130_134_37_41,4,1
face_nn_130_134_61_65,4,1
face_nn_130_134_65_69,3,1
face_nn_130_134_7_11,2,3
face_nn_133_137_256_260,4,1
face_nn_133_137_460_464,3,3
face_nn_133_137_96_100,4,2
face_nn_136_140_125_129,4,2
face_nn_136_140_33_37,4,1
face_nn_136_140_7_11,2,1
face_nn_137_141_108_112,3,1
face_nn_137_141_122_126,4,2
face_nn_137_141_7_11,2,2
face_nn_141_145_204_208,4,1
face_nn_141_145_41_45,4,3
face_nn_141_145_7_11,2,2
face_nn_14_18_33_37,4,1
face_nn_14_18_39_43,4,2
face_nn_14_18_460_464,2,2
face_nn_14_18_51_55,4,2
face_nn_14_18_55_59,3,3
face_nn_14_18_77_81,4,1
face_nn_14_18_7_11,2,3
face_nn_14_18_93_97,4,1
face_nn_153_158_77_81,4,2
face_nn_153_158_7_11,2,1
face_nn_155_159_21_25,4,2
face_nn_155_159_460_464,2,2
face_nn_155_159_50_54,4,2
face_nn_155_159_77_81,4,1
face_nn_158_162_100_104,4,1
face_nn_158_162_117_121,1,1
face_nn_158_162_39_43,4,2
face_nn_158_162_460_464,2,1
face_nn_15_19_4_8,4,1
face_nn_15_19_7_11,2,1
face_nn_15_19_86_91,4,1
face_nn_160_164_0_4,4,2
face_nn_160_164_110_114,4,1
face_nn_160_164_236_240,3,4
face_nn_160_164_36_41,3,1
face_nn_160_164_460_464,2,1
face_nn_160_164_77_81,4,3
face_nn_160_164_7_11,2,3
face_nn_162_166_25_29,4,1
face_nn_162_166_460_464,3,3
face_nn_165_169_125_129,4,3
face_nn_165_169_25_29,4,1
face_nn_165_169_55_59,3,1
face_nn_165_169_7_11,2,2
face_nn_172_177_125_129,4,2
face_nn_172_177_189_193,4,1
face_nn_172_177_460_464,3,3
face_nn_174_178_33_37,4,1
face_nn_174_178_460_464,3,3
face_nn_174_178_81_85,4,1
face_nn_176_180_460_464,2,1
face_nn_176_180_4_8,3,2
face_nn_176_180_56_60,4,1
face_nn_177_181_43_47,4,1
face_nn_177_181_460_464,3,4
face_nn_177_181_77_81,4,2
face_nn_17_21_51_55,4,1
face_nn_17_21_63_67,4,2
face_nn_17_21_7_11,2,2
face_nn_17_21_96_100,4,2
face_nn_189_193_236_240,3,2
face_nn_189_193_338_342,4,1
face_nn_189_193_460_464,3,4
face_nn_189_193_4_8,4,2
face_nn_189_193_7_11,2,2
face_nn_18_22_51_55,4,1
face_nn_18_22_7_11,2,2
face_nn_190_194_460_464,3,3
face_nn_190_194_4_8,4,1
face_nn_19_23_0_4,4,1
face_nn_19_23_125_129,4,1
face_nn_19_23_78_82,4,1
face_nn_19_23_7_11,2,2
face_nn_201_205_125_129,4,2
face_nn_201_205_460_464,3,3
face_nn_204_208_36_41,4,1
face_nn_204_208_460_464,2,3
face_nn_204_208_77_81,4,1
face_nn_204_208_84_88,4,1
face_nn_206_211_41_45,4,1
face_nn_206_211_7_11,2,3
face_nn_214_218_102_106,3,3
face_nn_214_218_36_40,4,1
face_nn_214_218_74_78,4,1
face_nn_214_218_7_11,1,1
face_nn_217_221_67_71,4,1
face_nn_217_221_7_11,2,2
face_nn_21_25_102_106,4,3
face_nn_21_25_204_208,4,1
face_nn_21_25_25_29,4,2
face_nn_21_25_41_45,4,3
face_nn_21_25_42_46,3,1
face_nn_21_25_460_464,2,1
face_nn_21_25_58_63,4,2
face_nn_21_25_7_11,2,3
face_nn_21_25_92_97,3,1
face_nn_236_240_123_127,4,1
face_nn_236_240_36_40,3,2
face_nn_236_240_55_59,4,1
face_nn_236_240_67_71,3,1
face_nn_236_240_7_11,3,7
face_nn_23_27_122_126,4,1
face_nn_23_27_174_178,4,1
face_nn_23_27_21_25,2,1
face_nn_23_27_460_464,3,5
face_nn_23_27_81_85,4,1
face_nn_24_28_25_29,4,2
face_nn_24_28_460_464,3,4
face_nn_24_28_66_70,4,1
face_nn_24_29_125_129,4,1
face_nn_24_29_36_40,4,2
face_nn_24_29_460_464,2,1
face_nn_24_29_48_52,4,1
face_nn_24_29_4_8,4,1
face_nn_24_29_7_11,2,2
face_nn_24_29_86_90,4,1
face_nn_256_260_125_129,4,1
face_nn_256_260_174_178,4,1
face_nn_256_260_7_11,2,1
face_nn_25_29_0_4,4,1
face_nn_25_29_120_124,2,1
face_nn_25_29_14_18,4,1
face_nn_25_29_172_177,4,1
face_nn_25_29_236_240,4,1
face_nn_25_29_39_43,4,2
face_nn_25_29_460_464,3,5
face_nn_25_29_78_82,4,1
face_nn_25_29_96_100,4,1
face_nn_25_30_160_164,4,1
face_nn_25_30_21_25,4,1
face_nn_25_30_41_45,4,1
face_nn_25_30_7_11,2,1
face_nn_26_30_102_106,3,3
face_nn_26_30_460_464,3,3
face_nn_26_30_79_83,3,1
face_nn_284_289_460_464,3,3
face_nn_284_289_51_55,4,1
face_nn_284_289_67_71,2,1
face_nn_284_289_77_81,4,2
face_nn_284_289_82_87,3,1
face_nn_289_293_460_464,3,4
face_nn_289_293_56_60,4,1
face_nn_289_293_61_65,3,3
face_nn_29_33_125_129,3,2
face_nn_29_33_460_464,3,3
face_nn_29_33_80_85,4,1
face_nn_29_33_89_93,3,1
face_nn_29_34_39_43,4,3
face_nn_29_34_460_464,2,2
face_nn_32_36_105_109,2,2
face_nn_32_36_23_27,2,1
face_nn_32_36_460_464,3,1
face_nn_32_36_46_50,2,1
face_nn_32_36_50_54,2,2
face_nn_32_36_51_55,2,1
face_nn_32_36_56_60,1,1
face_nn_32_36_70_74,3,2
face_nn_32_36_82_86,3,2
face_nn_338_342_36_40,4,1
face_nn_338_342_460_464,2,2
face_nn_338_342_53_58,4,1
face_nn_33_37_236_240,4,1
face_nn_33_37_7_11,2,1
face_nn_34_39_0_4,4,1
face_nn_34_39_214_218,4,1
face_nn_34_39_460_464,2,1
face_nn_34_39_4_8,4,1
face_nn_34_39_78_82,4,1
face_nn_35_39_36_40,4,2
face_nn_35_39_460_464,3,4
face_nn_368_373_0_4,3,2
face_nn_368_373_177_181,4,1
face_nn_368_373_29_34,3,1
face_nn_368_373_50_54,2,1
face_nn_368_373_7_11,2,2
face_nn_36_40_39_43,4,2
face_nn_36_40_460_464,2,2
face_nn_36_40_67_71,4,2
face_nn_36_40_7_11,2,1
face_nn_36_41_21_25,4,1
face_nn_36_41_460_464,2,1
face_nn_36_41_4_8,4,1
face_nn_36_41_61_65,3,2
face_nn_375_379_460_464,2,1
face_nn_375_379_51_55,3,1
face_nn_375_379_55_59,4,2
face_nn_37_41_121_126,4,1
face_nn_37_41_25_29,4,1
face_nn_37_41_32_36,1,1
face_nn_37_41_34_39,3,1
face_nn_37_41_460_464,3,3
face_nn_37_41_52_56,2,1
face_nn_37_41_61_65,4,2
face_nn_37_41_7_11,2,2
face_nn_38_42_125_129,4,1
face_nn_38_42_48_52,4,1
face_nn_38_42_7_11,2,2
face_nn_39_43_0_4,4,2
face_nn_39_43_102_106,4,2
face_nn_39_43_25_29,3,3
face_nn_39_43_42_47,4,1
face_nn_39_43_460_464,3,5
face_nn_39_43_47_51,4,1
face_nn_39_43_48_52,4,1
face_nn_39_43_55_59,4,1
face_nn_39_43_81_85,4,3
face_nn_39_43_85_89,4,1
face_nn_39_43_96_100,4,3
face_nn_3_7_0_4,4,1
face_nn_3_7_160_164,4,2
face_nn_3_7_460_464,2,2
face_nn_3_7_82_86,2,1
face_nn_41_45_0_4,3,3
face_nn_41_45_25_29,4,4
face_nn_41_45_41_45,4,1
face_nn_41_45_42_47,3,1
face_nn_41_45_460_464,3,6
face_nn_41_45_51_55,3,1
face_nn_41_45_67_71,4,2
face_nn_41_45_74_78,4,1
face_nn_41_45_78_82,4,1
face_nn_41_45_7_11,2,6
face_nn_41_45_81_85,4,2
face_nn_41_45_96_100,4,1
face_nn_41_46_162_166,2,1
face_nn_41_46_25_29,4,1
face_nn_41_46_67_71,3,2
face_nn_41_46_7_11,2,2
face_nn_42_46_460_464,3,3
face_nn_42_46_61_65,3,3
face_nn_42_47_125_129,4,2
face_nn_42_47_24_29,4,1
face_nn_42_47_460_464,3,3
face_nn_42_47_70_74,2,1
face_nn_42_47_77_81,4,2
face_nn_42_47_7_11,4,3
face_nn_42_47_89_93,4,1
face_nn_42_47_96_100,4,1
face_nn_43_47_105_109,2,1
face_nn_43_47_122_126,3,2
face_nn_43_47_53_58,4,1
face_nn_43_47_7_11,2,1
face_nn_43_47_80_85,4,1
face_nn_44_48_36_40,4,1
face_nn_44_48_7_11,2,3
face_nn_44_49_100_104,4,1
face_nn_44_49_284_289,4,1
face_nn_44_49_51_55,4,3
face_nn_44_49_7_11,2,1
face_nn_455_459_123_127,4,1
face_nn_455_459_460_464,4,3
face_nn_455_459_4_8,4,1
face_nn_460_464_0_4,2,1
face_nn_460_464_117_121,3,3
face_nn_460_464_120_124,2,1
face_nn_460_464_32_36,2,2
face_nn_460_464_36_40,2,4
face_nn_460_464_39_43,2,1
face_nn_460_464_70_74,2,1
face_nn_460_464_81_85,1,1
face_nn_46_50_158_162,4,1
face_nn_46_50_17_21,4,1
face_nn_46_50_206_211,4,1
face_nn_46_50_37_41,4,1
face_nn_46_50_39_43,4,3
face_nn_46_50_460_464,3,3
face_nn_47_51_0_4,3,2
face_nn_47_51_201_205,2,1
face_nn_47_51_25_29,4,1
face_nn_47_51_289_293,3,1
face_nn_47_51_46_50,4,1
face_nn_47_51_51_55,4,3
face_nn_47_51_58_63,4,1
face_nn_47_51_7_11,2,6
face_nn_48_52_24_29,4,1
face_nn_48_52_39_43,4,2
face_nn_48_52_7_11,1,1
face_nn_49_53_125_129,3,2
face_nn_49_53_136_140,3,1
face_nn_49_53_460_464,2,3
face_nn_49_53_51_55,4,3
face_nn_49_53_61_65,3,1
face_nn_49_53_67_71,4,2
face_nn_49_53_7_11,2,4
face_nn_49_53_80_85,4,1
face_nn_49_53_81_85,3,1
face_nn_49_53_93_97,4,1
face_nn_4_8_12_16,4,1
face_nn_4_8_14_18,4,1
face_nn_4_8_15_19,4,1
face_nn_4_8_36_41,4,1
face_nn_4_8_37_41,4,1
face_nn_4_8_39_43,4,3
