annotation_lbl,category,num_distinct_lbls
graft_nn_136_142_4_10,4,1
graft_nn_139_145_11_16,4,1
graft_nn_139_145_120_126,2,1
graft_nn_139_145_196_201,1,1
graft_nn_139_145_199_204,4,1
graft_nn_139_145_21_27,3,1
graft_nn_139_145_28_34,4,1
graft_nn_139_145_421_426,0,1
graft_nn_139_145_54_60,4,1
graft_nn_13_19_128_133,4,1
graft_nn_13_19_169_174,4,1
graft_nn_13_19_26_32,4,1
graft_nn_13_19_44_50,4,1
graft_nn_142_147_0_6,1,1
graft_nn_142_147_150_155,4,1
graft_nn_142_147_71_76,0,1
graft_nn_142_148_142_147,1,1
graft_nn_142_148_405_410,4,1
graft_nn_142_148_50_56,0,1
graft_nn_143_149_34_40,4,1
graft_nn_143_149_677_682,0,1
graft_nn_143_149_74_79,1,1
graft_nn_143_149_99_105,4,1
graft_nn_150_155_136_141,4,1
graft_nn_150_155_238_243,0,1
graft_nn_150_155_39_44,2,1
graft_nn_150_155_41_46,1,1
graft_nn_150_155_73_78,1,1
graft_nn_150_156_41_46,1,1
graft_nn_151_156_11_17,2,1
graft_nn_151_156_37_42,3,1
graft_nn_151_156_43_49,1,1
graft_nn_151_156_73_78,1,1
graft_nn_156_161_124_130,1,1
graft_nn_156_161_150_155,1,1
graft_nn_156_161_160_165,3,1
graft_nn_156_161_70_75,4,1
graft_nn_156_161_95_101,1,1
graft_nn_159_164_150_155,1,1
graft_nn_159_164_40_45,4,1
graft_nn_159_164_50_56,4,1
graft_nn_159_164_67_72,0,1
graft_nn_160_165_21_27,0,1
graft_nn_160_165_44_50,1,1
graft_nn_162_167_120_126,4,1
graft_nn_162_167_128_133,3,1
graft_nn_162_167_162_167,4,1
graft_nn_162_167_171_176,1,1
graft_nn_162_167_238_243,4,1
graft_nn_162_167_26_32,1,1
graft_nn_162_167_59_64,1,1
graft_nn_166_172_74_79,1,1
graft_nn_167_173_238_243,4,1
graft_nn_169_174_33_38,3,1
graft_nn_169_174_40_46,4,1
graft_nn_16_21_11_16,4,1
graft_nn_16_21_162_167,4,1
graft_nn_16_21_8_13,4,1
graft_nn_171_176_169_174,1,1
graft_nn_171_176_4_9,1,1
graft_nn_171_176_74_79,3,1
graft_nn_173_178_107_112,1,1
graft_nn_173_178_21_27,4,1
graft_nn_173_178_32_37,4,1
graft_nn_173_178_74_79,1,1
graft_nn_173_178_95_101,4,1
graft_nn_174_179_114_119,4,1
graft_nn_174_179_167_173,0,1
graft_nn_174_179_238_243,4,1
graft_nn_17_22_150_155,4,1
graft_nn_17_22_32_37,1,1
graft_nn_17_22_64_69,4,1
graft_nn_18_23_16_21,0,1
graft_nn_18_23_260_265,0,1
graft_nn_18_23_44_50,0,1
graft_nn_18_23_74_79,0,1
graft_nn_196_201_21_27,1,1
graft_nn_196_201_32_37,1,1
graft_nn_196_202_136_141,2,1
graft_nn_196_202_199_204,3,1
graft_nn_196_202_224_229,3,1
graft_nn_196_202_34_40,3,1
graft_nn_196_202_46_52,2,1
graft_nn_196_202_86_91,4,1
graft_nn_199_204_156_161,1,1
graft_nn_199_204_59_64,1,1
graft_nn_199_204_64_70,4,1
graft_nn_19_24_17_22,3,1
graft_nn_202_207_125_130,1,1
graft_nn_202_207_70_75,1,1
graft_nn_202_207_78_83,1,1
graft_nn_202_207_99_105,3,1
graft_nn_204_209_150_155,4,1
graft_nn_204_209_196_202,1,1
graft_nn_204_209_64_69,4,1
graft_nn_206_211_30_35,1,1
graft_nn_206_211_64_70,4,1
graft_nn_206_211_83_88,1,1
graft_nn_209_215_120_126,4,1
graft_nn_209_215_139_145,4,1
graft_nn_209_215_274_279,2,1
graft_nn_209_215_51_56,1,1
graft_nn_209_215_83_88,0,1
graft_nn_21_26_196_201,1,1
graft_nn_21_26_40_45,0,1
graft_nn_21_26_64_70,3,1
graft_nn_21_27_107_113,2,1
graft_nn_21_27_11_16,1,1
graft_nn_21_27_136_141,4,1
graft_nn_21_27_139_145,3,1
graft_nn_21_27_156_161,1,1
graft_nn_21_27_173_178,4,1
graft_nn_21_27_269_274,0,1
graft_nn_21_27_272_277,1,1
graft_nn_21_27_282_287,1,1
graft_nn_21_27_54_59,1,1
graft_nn_21_27_8_13,1,1
graft_nn_224_229_136_141,1,1
graft_nn_224_229_70_75,1,1
graft_nn_224_229_74_79,1,1
graft_nn_224_229_99_105,3,1
graft_nn_238_243_12_17,4,1
graft_nn_238_243_17_22,2,1
graft_nn_238_243_52_58,4,1
graft_nn_238_243_57_62,1,1
graft_nn_238_243_64_70,3,1
graft_nn_238_243_90_95,0,1
graft_nn_238_243_99_105,2,1
graft_nn_23_28_136_141,1,1
graft_nn_23_28_34_40,4,1
graft_nn_23_28_70_75,1,1
graft_nn_240_245_51_56,3,1
graft_nn_249_255_150_155,1,1
graft_nn_249_255_70_75,4,1
graft_nn_24_29_107_112,2,1
graft_nn_24_29_150_155,1,1
graft_nn_24_29_40_46,0,1
graft_nn_24_29_67_72,1,1
graft_nn_24_29_74_79,2,1
graft_nn_24_29_82_87,3,1
graft_nn_25_31_17_22,1,1
graft_nn_25_31_64_70,4,1
graft_nn_25_31_92_97,3,1
graft_nn_260_265_139_145,4,1
graft_nn_260_265_151_156,4,1
graft_nn_260_265_238_243,4,1
graft_nn_260_265_40_45,1,1
graft_nn_260_265_54_59,1,1
graft_nn_260_265_64_70,2,1
graft_nn_269_274_199_204,4,1
graft_nn_269_274_33_38,1,1
graft_nn_269_274_40_45,2,1
graft_nn_269_274_70_75,1,1
graft_nn_26_32_150_155,1,1
graft_nn_26_32_54_59,1,1
graft_nn_26_32_64_70,4,1
graft_nn_272_277_107_112,0,1
graft_nn_272_277_118_123,4,1
graft_nn_274_279_115_120,3,1
graft_nn_274_279_151_156,4,1
graft_nn_274_279_28_33,2,1
graft_nn_274_279_59_64,1,1
graft_nn_274_279_89_95,2,1
graft_nn_274_279_99_105,4,1
graft_nn_282_287_34_40,1,1
graft_nn_282_287_70_75,4,1
graft_nn_28_33_269_274,4,1
graft_nn_28_33_82_87,1,1
graft_nn_2_7_128_133,3,1
graft_nn_2_7_16_21,3,1
graft_nn_2_7_173_178,2,1
graft_nn_2_7_21_26,4,1
graft_nn_2_7_37_42,1,1
graft_nn_2_7_43_48,0,1
graft_nn_2_7_55_60,1,1
graft_nn_2_7_64_70,4,1
graft_nn_307_312_150_155,4,1
graft_nn_30_35_124_130,4,1
graft_nn_30_35_139_145,4,1
graft_nn_30_35_405_410,4,1
graft_nn_31_36_0_5,4,1
graft_nn_31_36_150_155,1,1
graft_nn_31_36_160_165,1,1
graft_nn_31_36_162_167,1,1
graft_nn_31_36_2_7,3,1
graft_nn_31_36_34_40,3,1
graft_nn_31_36_43_48,4,1
graft_nn_31_36_46_52,3,1
graft_nn_32_37_196_201,3,1
graft_nn_32_37_206_211,4,1
graft_nn_32_37_95_101,2,1
graft_nn_335_340_102_107,4,1
graft_nn_335_340_169_174,1,1
graft_nn_335_340_40_45,4,1
graft_nn_33_38_101_106,0,1
graft_nn_33_38_110_115,4,1
graft_nn_33_38_136_141,1,1
graft_nn_33_38_196_202,4,1
graft_nn_33_38_2_7,1,1
graft_nn_33_38_31_36,1,1
graft_nn_33_38_34_40,1,1
graft_nn_33_38_35_40,1,1
graft_nn_33_38_421_426,1,1
graft_nn_33_38_46_52,0,1
graft_nn_33_38_70_75,4,1
graft_nn_341_346_128_133,1,1
graft_nn_341_346_150_155,1,1
graft_nn_341_346_160_165,1,1
graft_nn_341_346_240_245,1,1
graft_nn_341_346_282_287,1,1
graft_nn_341_346_40_45,4,1
graft_nn_341_346_44_50,4,1
graft_nn_341_346_64_70,2,1
graft_nn_341_346_89_95,3,1
graft_nn_34_39_150_155,1,1
graft_nn_34_39_217_222,0,1
graft_nn_34_39_421_426,2,1
graft_nn_34_39_70_75,0,1
graft_nn_34_40_181_186,1,1
graft_nn_34_40_33_38,3,1
graft_nn_34_40_74_79,1,1
graft_nn_34_40_87_92,1,1
graft_nn_35_40_167_173,4,1
graft_nn_35_40_174_179,4,1
graft_nn_35_40_43_49,4,1
graft_nn_36_41_107_112,4,1
graft_nn_36_41_169_174,1,1
graft_nn_36_41_24_29,0,1
graft_nn_36_41_59_64,4,1
graft_nn_36_41_95_100,4,1
graft_nn_37_42_63_68,4,1
graft_nn_37_42_74_79,4,1
graft_nn_39_44_118_123,1,1
graft_nn_39_44_34_40,3,1
graft_nn_39_44_99_105,4,1
graft_nn_3_8_335_340,2,1
graft_nn_3_8_74_79,4,1
graft_nn_405_410_78_83,1,1
graft_nn_40_45_128_133,3,1
graft_nn_40_45_136_141,4,1
graft_nn_40_45_21_27,4,1
graft_nn_40_45_52_57,1,1
graft_nn_40_45_63_68,0,1
graft_nn_40_45_82_87,1,1
graft_nn_40_46_136_141,4,1
graft_nn_41_46_101_106,4,1
graft_nn_41_46_78_83,1,1
graft_nn_421_426_156_161,2,1
graft_nn_421_426_34_40,2,1
graft_nn_43_48_0_5,3,1
graft_nn_43_48_0_6,0,1
graft_nn_43_48_110_115,4,1
graft_nn_43_48_160_165,1,1
graft_nn_43_48_173_178,0,1
graft_nn_43_48_341_346,4,1
graft_nn_43_48_44_50,4,1
graft_nn_43_48_458_463,4,1
graft_nn_43_48_54_60,1,1
graft_nn_43_48_71_76,4,1
graft_nn_43_48_73_78,1,1
graft_nn_43_48_99_105,4,1
graft_nn_43_49_101_106,0,1
graft_nn_43_49_102_107,1,1
graft_nn_43_49_162_167,4,1
graft_nn_43_49_59_64,1,1
graft_nn_446_451_169_174,4,1
graft_nn_44_50_169_174,4,1
graft_nn_44_50_54_59,1,1
graft_nn_44_50_87_92,1,1
graft_nn_458_463_150_155,1,1
graft_nn_458_463_196_201,1,1
graft_nn_458_463_21_27,4,1
graft_nn_458_463_41_46,1,1
graft_nn_458_463_44_50,4,1
graft_nn_458_463_46_52,0,1
graft_nn_458_463_64_70,2,1
graft_nn_458_463_70_75,1,1
graft_nn_45_50_118_123,1,1
graft_nn_45_50_162_167,4,1
graft_nn_45_50_240_245,1,1
graft_nn_45_50_57_62,1,1
graft_nn_46_52_160_165,1,1
graft_nn_46_52_17_22,1,1
graft_nn_46_52_2_7,1,1
graft_nn_46_52_30_35,1,1
graft_nn_46_52_34_40,3,1
graft_nn_46_52_421_426,1,1
graft_nn_46_52_43_48,1,1
graft_nn_46_52_74_79,0,1
graft_nn_46_52_89_95,3,1
graft_nn_46_52_99_105,0,1
graft_nn_49_54_106_111,4,1
graft_nn_49_54_12_18,4,1
graft_nn_49_54_31_36,4,1
graft_nn_4_10_110_115,4,1
graft_nn_4_10_13_19,3,1
graft_nn_4_10_150_155,1,1
graft_nn_4_10_204_209,1,1
graft_nn_4_10_282_287,1,1
graft_nn_4_10_335_340,1,1
graft_nn_4_10_33_38,4,1
graft_nn_4_10_59_64,1,1
graft_nn_4_10_99_105,4,1
graft_nn_4_9_0_6,4,1
graft_nn_4_9_125_130,1,1
graft_nn_4_9_13_19,4,1
graft_nn_4_9_150_155,1,1
graft_nn_4_9_166_172,4,1
graft_nn_4_9_196_202,4,1
graft_nn_4_9_23_28,1,1
graft_nn_4_9_30_35,4,1
graft_nn_4_9_677_682,0,1
graft_nn_4_9_78_83,2,1
graft_nn_50_56_21_27,3,1
graft_nn_51_56_238_243,2,1
graft_nn_51_56_33_38,1,1
graft_nn_51_56_64_70,1,1
graft_nn_51_57_160_165,4,1
graft_nn_51_57_41_46,2,1
graft_nn_51_57_74_79,1,1
graft_nn_52_57_150_155,1,1
graft_nn_52_57_202_207,4,1
graft_nn_52_57_28_33,4,1
graft_nn_52_57_33_38,4,1
graft_nn_52_58_40_45,1,1
graft_nn_52_58_4_10,4,1
graft_nn_52_58_64_69,1,1
graft_nn_52_58_74_79,1,1
graft_nn_52_58_78_83,1,1
graft_nn_52_58_99_105,2,1
graft_nn_53_58_136_141,1,1
graft_nn_53_58_209_215,1,1
graft_nn_53_58_64_70,4,1
graft_nn_53_58_70_75,4,1
graft_nn_54_59_143_149,1,1
graft_nn_54_59_37_42,4,1
graft_nn_54_59_60_65,4,1
graft_nn_54_59_73_78,4,1
graft_nn_54_59_74_79,4,1
graft_nn_54_60_196_202,4,1
graft_nn_54_60_238_243,4,1
graft_nn_54_60_4_9,4,1
graft_nn_54_60_5_10,3,1
graft_nn_54_60_74_79,1,1
graft_nn_54_60_95_101,4,1
graft_nn_55_60_102_107,4,1
graft_nn_55_60_136_141,1,1
graft_nn_55_60_139_145,2,1
graft_nn_55_60_150_155,3,1
graft_nn_55_60_19_24,4,1
graft_nn_55_60_64_70,1,1
graft_nn_55_60_82_87,2,1
graft_nn_55_61_196_201,1,1
graft_nn_55_61_40_45,1,1
graft_nn_55_61_78_83,4,1
graft_nn_57_62_107_112,4,1
graft_nn_57_62_274_279,1,1
graft_nn_57_62_52_58,3,1
graft_nn_57_62_70_75,1,1
graft_nn_57_62_90_95,0,1
graft_nn_59_64_169_174,1,1
graft_nn_59_64_70_75,4,1
graft_nn_5_10_136_141,0,1
graft_nn_60_65_274_279,1,1
graft_nn_60_65_40_45,4,1
graft_nn_60_65_44_50,1,1
graft_nn_60_66_118_123,3,1
graft_nn_60_66_60_65,1,1
graft_nn_60_66_95_101,4,1
graft_nn_63_68_107_113,0,1
graft_nn_63_68_114_119,1,1
graft_nn_63_68_3_8,4,1
graft_nn_63_68_44_50,1,1
graft_nn_63_68_64_69,4,1
graft_nn_63_68_70_75,4,1
graft_nn_64_69_150_155,3,1
graft_nn_64_69_16_21,1,1
graft_nn_64_69_274_279,0,1
graft_nn_64_69_97_102,1,1
graft_nn_64_69_99_105,1,1
graft_nn_64_70_0_5,4,1
graft_nn_64_70_169_174,4,1
graft_nn_64_70_269_274,2,1
graft_nn_64_70_44_50,3,1
graft_nn_64_70_59_64,1,1
graft_nn_64_70_74_79,2,1
graft_nn_65_70_107_112,1,1
graft_nn_65_70_196_201,0,1
graft_nn_65_70_196_202,4,1
graft_nn_65_70_70_75,4,1
graft_nn_677_682_199_204,0,1
graft_nn_67_72_31_36,4,1
graft_nn_67_72_59_64,4,1
graft_nn_67_72_84_89,0,1
graft_nn_67_73_13_19,3,1
graft_nn_67_73_19_24,1,1
graft_nn_67_73_33_38,4,1
graft_nn_67_73_89_94,0,1
graft_nn_70_75_100_105,4,1
graft_nn_70_75_11_16,1,1
graft_nn_70_75_128_133,1,1
graft_nn_70_75_160_165,4,1
graft_nn_70_75_34_40,1,1
graft_nn_70_75_64_69,4,1
graft_nn_70_75_92_97,1,1
graft_nn_70_75_95_101,1,1
graft_nn_71_76_128_133,4,1
graft_nn_71_76_151_156,4,1
graft_nn_71_76_21_27,2,1
graft_nn_73_78_0_6,1,1
graft_nn_73_78_11_16,1,1
graft_nn_73_78_150_155,4,1
graft_nn_73_78_40_45,4,1
graft_nn_74_79_102_107,4,1
graft_nn_74_79_95_101,1,1
graft_nn_75_81_150_155,1,1
graft_nn_75_81_151_156,4,1
graft_nn_78_83_11_16,2,1
graft_nn_78_83_196_201,4,1
graft_nn_78_83_21_27,1,1
graft_nn_80_85_74_79,2,1
graft_nn_82_87_162_167,4,1
graft_nn_82_87_169_174,1,1
graft_nn_83_88_151_156,0,1
graft_nn_83_88_40_45,4,1
graft_nn_84_89_21_27,4,1
graft_nn_84_89_335_340,1,1
graft_nn_84_89_90_95,4,1
graft_nn_86_91_139_145,4,1
graft_nn_86_91_59_64,1,1
graft_nn_86_92_142_147,0,1
graft_nn_86_92_55_61,2,1
graft_nn_87_92_206_211,0,1
graft_nn_87_92_74_79,4,1
graft_nn_89_94_150_155,1,1
graft_nn_89_94_167_173,4,1
graft_nn_89_94_55_60,0,1
graft_nn_89_94_86_92,4,1
graft_nn_89_95_128_133,4,1
graft_nn_89_95_156_161,1,1
graft_nn_89_95_307_312,1,1
graft_nn_89_95_31_36,2,1
graft_nn_89_95_33_38,1,1
graft_nn_89_95_34_40,4,1
graft_nn_89_95_421_426,4,1
graft_nn_89_95_54_60,1,1
graft_nn_89_95_74_79,1,1
graft_nn_89_95_99_105,2,1
graft_nn_8_13_150_155,2,1
graft_nn_8_13_162_167,4,1
graft_nn_8_13_24_29,4,1
graft_nn_8_13_335_340,1,1
graft_nn_8_13_59_64,1,1
graft_nn_8_13_70_75,4,1
graft_nn_90_95_11_16,4,1
graft_nn_90_95_136_142,4,1
graft_nn_90_95_150_155,1,1
graft_nn_90_95_196_201,1,1
graft_nn_90_95_67_72,0,1
graft_nn_90_95_99_105,3,1
graft_nn_92_97_25_31,1,1
graft_nn_92_97_59_64,4,1
graft_nn_92_97_64_69,4,1
graft_nn_92_97_82_87,0,1
graft_nn_92_97_84_89,1,1
graft_nn_95_100_17_22,4,1
graft_nn_95_100_39_44,0,1
graft_nn_95_100_70_75,4,1
graft_nn_95_100_82_87,4,1
graft_nn_95_101_173_178,4,1
graft_nn_95_101_4_9,4,1
graft_nn_95_101_55_61,0,1
graft_nn_96_101_100_105,1,1
graft_nn_96_101_136_141,2,1
graft_nn_96_101_150_155,1,1
graft_nn_96_101_54_59,0,1
graft_nn_96_101_70_75,4,1
graft_nn_96_101_87_92,0,1
graft_nn_97_102_107_112,1,1
graft_nn_97_102_139_145,4,1
graft_nn_97_102_249_255,0,1
graft_nn_99_105_0_6,3,1
graft_nn_99_105_142_147,1,1
graft_nn_99_105_40_46,0,1
graft_nn_99_105_43_48,4,1
graft_nn_99_105_43_49,4,1
graft_nn_99_105_52_58,3,1
graft_nn_99_105_55_60,1,1
graft_nn_99_105_82_87,2,1
graft_nn_9_14_101_106,1,1
head_nn_102_106_151_155,2,1
head_nn_102_106_170_175,4,1
head_nn_102_106_60_64,3,1
head_nn_103_107_135_139,3,1
head_nn_103_107_22_26,1,1
head_nn_103_107_24_28,2,1
head_nn_103_107_4_8,0,1
head_nn_106_110_191_195,3,1
head_nn_106_110_37_42,3,1
head_nn_107_111_119_123,2,1
head_nn_107_111_37_42,4,1
head_nn_107_111_400_404,4,1
head_nn_107_111_45_49,4,1
head_nn_107_111_75_79,4,1
head_nn_107_112_14_18,3,1
head_nn_107_112_31_35,4,1
head_nn_107_112_9_13,2,1
head_nn_109_113_15_19,3,1
head_nn_109_113_183_187,2,1
head_nn_109_113_24_28,1,1
head_nn_109_113_46_50,1,1
head_nn_109_114_36_41,3,1
head_nn_110_114_109_114,3,1
head_nn_110_114_110_114,4,1
head_nn_110_114_115_119,2,1
head_nn_110_114_135_139,4,1
head_nn_110_114_151_155,2,1
head_nn_110_114_18_22,2,1
head_nn_110_114_191_195,4,1
head_nn_110_114_28_32,4,1
head_nn_110_114_4_8,2,1
head_nn_110_114_79_83,3,1
head_nn_110_114_90_95,2,1
head_nn_110_114_94_98,1,1
head_nn_110_115_109_114,3,1
head_nn_110_115_57_62,2,1
head_nn_111_115_18_22,1,1
head_nn_112_116_205_209,4,1
head_nn_113_117_17_21,4,1
head_nn_113_117_19_23,2,1
head_nn_113_117_49_53,4,1
head_nn_113_117_57_61,4,1
head_nn_115_119_135_139,2,1
head_nn_115_119_168_172,2,1
head_nn_115_119_18_22,2,1
head_nn_115_119_24_28,2,1
head_nn_115_119_400_404,1,1
head_nn_115_119_477_481,2,1
head_nn_115_119_4_9,2,1
head_nn_115_119_79_83,2,1
head_nn_115_119_96_100,4,1
head_nn_115_119_9_13,1,1
head_nn_115_120_110_114,3,1
head_nn_115_120_191_195,2,1
head_nn_115_120_204_209,2,1
head_nn_115_120_24_28,1,1
head_nn_115_120_25_29,1,1
head_nn_115_120_31_35,2,1
head_nn_115_120_35_39,2,1
head_nn_115_120_49_53,2,1
head_nn_115_120_68_72,2,1
head_nn_115_120_6_10,1,1
head_nn_115_120_91_95,2,1
head_nn_115_120_94_98,2,1
head_nn_119_123_115_119,2,1
head_nn_119_123_148_153,2,1
head_nn_119_123_14_18,2,1
head_nn_119_123_184_189,2,1
head_nn_119_123_41_45,2,1
head_nn_119_123_477_481,2,1
head_nn_119_123_4_8,2,1
head_nn_11_15_109_113,3,1
head_nn_11_15_287_292,3,1
head_nn_11_15_31_35,2,1
head_nn_11_15_58_62,3,1
head_nn_120_124_130_134,4,1
head_nn_120_124_15_19,4,1
head_nn_120_124_24_28,1,1
head_nn_120_124_66_71,4,1
head_nn_126_130_106_110,1,1
head_nn_126_130_119_123,3,1
head_nn_126_130_14_18,2,1
head_nn_126_130_178_182,4,1
head_nn_126_130_41_45,2,1
head_nn_126_130_4_9,2,1
head_nn_126_130_70_75,4,1
head_nn_126_130_79_83,1,1
head_nn_126_130_80_84,1,1
head_nn_127_131_45_49,3,1
head_nn_127_131_48_52,4,1
head_nn_127_131_59_63,2,1
head_nn_127_131_70_75,2,1
head_nn_127_131_9_13,2,1
head_nn_12_16_13_17,4,1
head_nn_12_16_151_155,2,1
head_nn_12_16_155_159,4,1
head_nn_12_16_168_172,2,1
head_nn_12_16_178_182,1,1
head_nn_12_16_22_26,2,1
head_nn_12_16_30_34,1,1
head_nn_12_16_58_62,3,1
head_nn_12_16_60_64,4,1
head_nn_12_16_64_68,2,1
head_nn_12_16_970_974,2,1
head_nn_12_16_9_13,2,1
head_nn_130_134_268_273,4,1
head_nn_130_134_94_98,2,1
head_nn_133_137_152_156,4,1
head_nn_135_139_106_110,3,1
head_nn_135_139_12_16,4,1
head_nn_135_139_13_17,4,1
head_nn_135_139_14_18,2,1
head_nn_135_139_15_19,4,1
head_nn_135_139_179_183,4,1
head_nn_135_139_41_45,3,1
head_nn_135_139_44_48,2,1
head_nn_135_139_46_50,2,1
head_nn_135_139_477_481,2,1
head_nn_135_139_79_83,2,1
head_nn_135_139_85_89,2,1
head_nn_135_139_98_102,3,1
head_nn_13_17_22_26,4,1
head_nn_144_149_45_49,4,1
head_nn_144_149_80_84,1,1
head_nn_144_149_98_102,4,1
head_nn_146_150_37_42,4,1
head_nn_146_150_71_75,4,1
head_nn_148_153_179_183,4,1
head_nn_148_153_24_28,2,1
head_nn_14_18_109_113,2,1
head_nn_14_18_22_26,3,1
head_nn_14_18_230_234,4,1
head_nn_14_18_36_41,4,1
head_nn_14_18_44_48,2,1
head_nn_14_18_46_50,4,1
head_nn_14_18_4_8,0,1
head_nn_14_18_51_56,4,1
head_nn_14_18_57_62,4,1
head_nn_14_18_79_83,2,1
head_nn_151_155_126_130,3,1
head_nn_151_155_155_159,2,1
head_nn_151_155_18_22,2,1
head_nn_151_155_230_234,4,1
head_nn_151_155_30_34,1,1
head_nn_151_155_70_75,3,1
head_nn_151_155_80_84,2,1
head_nn_152_156_48_52,4,1
head_nn_152_156_51_55,4,1
head_nn_153_158_30_34,2,1
head_nn_155_159_11_15,4,1
head_nn_155_159_12_16,4,1
head_nn_155_159_135_139,4,1
head_nn_155_159_191_195,3,1
head_nn_155_159_205_209,4,1
head_nn_155_159_22_26,2,1
head_nn_155_159_24_28,1,1
head_nn_155_159_71_75,4,1
head_nn_155_159_91_95,4,1
head_nn_158_162_119_123,2,1
head_nn_158_162_41_45,2,1
head_nn_158_162_90_95,2,1
head_nn_159_163_11_15,4,1
head_nn_15_19_107_111,4,1
head_nn_15_19_184_189,3,1
head_nn_15_19_48_52,4,1
head_nn_15_19_62_66,4,1
head_nn_15_19_67_72,4,1
head_nn_160_164_130_134,4,1
head_nn_160_164_148_153,4,1
head_nn_160_164_59_63,4,1
head_nn_168_172_110_114,1,1
head_nn_168_172_111_115,2,1
head_nn_168_172_115_119,3,1
head_nn_168_172_115_120,2,1
head_nn_168_172_14_18,2,1
head_nn_168_172_155_159,1,1
head_nn_168_172_179_183,2,1
head_nn_168_172_204_209,1,1
head_nn_168_172_24_28,1,1
head_nn_168_172_33_37,1,1
head_nn_170_175_135_139,3,1
head_nn_170_175_33_37,0,1
head_nn_170_175_75_79,4,1
head_nn_178_182_14_18,3,1
head_nn_178_182_179_183,2,1
head_nn_178_182_23_27,2,1
head_nn_178_182_24_28,2,1
head_nn_178_182_33_37,2,1
head_nn_178_182_49_53,2,1
head_nn_178_182_70_74,4,1
head_nn_178_182_91_95,1,1
head_nn_178_182_970_974,1,1
head_nn_179_183_115_119,3,1
head_nn_179_183_115_120,2,1
head_nn_179_183_119_123,1,1
head_nn_179_183_120_124,4,1
head_nn_179_183_191_195,3,1
head_nn_179_183_24_28,1,1
head_nn_179_183_4_8,2,1
head_nn_179_183_4_9,2,1
head_nn_179_183_70_74,1,1
head_nn_179_183_80_84,1,1
head_nn_17_21_57_61,4,1
head_nn_17_21_79_83,1,1
head_nn_183_187_110_114,1,1
head_nn_183_187_110_115,1,1
head_nn_183_187_179_183,1,1
head_nn_183_187_400_404,1,1
head_nn_183_187_46_50,2,1
head_nn_183_187_67_72,2,1
head_nn_184_189_31_35,4,1
head_nn_184_189_44_48,1,1
head_nn_184_189_59_63,4,1
head_nn_185_189_137_141,2,1
head_nn_185_189_4_9,1,1
head_nn_18_22_14_18,3,1
head_nn_18_22_178_182,4,1
head_nn_18_22_23_27,2,1
head_nn_18_22_24_28,4,1
head_nn_18_22_268_273,2,1
head_nn_18_22_31_35,2,1
head_nn_18_22_58_62,1,1
head_nn_18_22_67_72,0,1
head_nn_18_22_70_74,4,1
head_nn_18_22_9_13,4,1
head_nn_191_195_110_114,3,1
head_nn_191_195_115_119,2,1
head_nn_191_195_12_16,3,1
head_nn_191_195_135_139,3,1
head_nn_191_195_14_18,2,1
head_nn_191_195_151_155,2,1
head_nn_191_195_155_159,4,1
head_nn_191_195_400_404,2,1
head_nn_191_195_41_45,3,1
head_nn_191_195_48_52,2,1
head_nn_191_195_4_9,2,1
head_nn_191_195_70_75,2,1
head_nn_191_195_90_95,2,1
head_nn_19_23_151_155,2,1
head_nn_19_23_79_83,4,1
head_nn_19_23_81_85,1,1
head_nn_204_209_107_112,3,1
head_nn_204_209_115_119,2,1
head_nn_204_209_151_155,2,1
head_nn_204_209_179_183,4,1
head_nn_204_209_191_195,3,1
head_nn_204_209_25_29,2,1
head_nn_204_209_30_34,2,1
head_nn_204_209_31_35,3,1
head_nn_204_209_400_404,1,1
head_nn_204_209_67_72,4,1
head_nn_204_209_79_83,1,1
head_nn_204_209_85_89,2,1
head_nn_204_209_970_974,4,1
head_nn_205_209_58_62,4,1
head_nn_20_24_112_116,4,1
head_nn_20_24_152_156,3,1
head_nn_20_24_66_70,4,1
head_nn_20_24_70_75,2,1
head_nn_21_25_45_49,4,1
head_nn_21_25_91_95,4,1
head_nn_22_26_115_119,1,1
head_nn_22_26_119_123,2,1
head_nn_22_26_12_16,1,1
head_nn_22_26_151_155,4,1
head_nn_22_26_400_404,1,1
head_nn_22_26_4_8,2,1
head_nn_22_26_51_55,2,1
head_nn_22_26_62_66,2,1
head_nn_22_26_64_68,4,1
head_nn_230_234_109_113,2,1
head_nn_230_234_110_114,2,1
head_nn_230_234_119_123,4,1
head_nn_230_234_126_130,2,1
head_nn_230_234_155_159,2,1
head_nn_230_234_23_27,2,1
head_nn_230_234_24_28,3,1
head_nn_230_234_28_32,2,1
head_nn_230_234_31_35,2,1
head_nn_230_234_41_45,1,1
head_nn_230_234_49_53,2,1
head_nn_230_234_4_9,3,1
head_nn_230_234_72_76,4,1
head_nn_230_234_7_11,4,1
head_nn_230_234_80_84,2,1
head_nn_230_234_9_13,2,1
head_nn_232_236_11_15,3,1
head_nn_232_236_59_63,4,1
head_nn_232_236_86_91,4,1
head_nn_239_243_184_189,3,1
head_nn_239_243_400_404,2,1
head_nn_23_27_106_110,2,1
head_nn_23_27_107_111,2,1
head_nn_23_27_115_120,3,1
head_nn_23_27_155_159,2,1
head_nn_23_27_18_22,2,1
head_nn_23_27_191_195,2,1
head_nn_23_27_204_209,2,1
head_nn_23_27_23_27,1,1
head_nn_23_27_28_32,2,1
head_nn_23_27_4_9,2,1
head_nn_23_27_59_63,2,1
head_nn_23_27_70_74,1,1
