annotation_lbl,category,sentence
edge_fic_1844_7189.txt-450-27_edge_fic_1997_42211.txt-1064-14,Closely Related,"The monk Albertine made a solemn inclination of his head, and kneeling on the marble floor in the centre of the group, he struck the edge of the goblet upon the tesselated stone with a quick and sudden motion of his hand. || I help set the next set of anchors a hundred meters back from the edge, in firm regolith."
edge_fic_1847_7194.txt-110-34_edge_fic_2008_36258.txt-35-3,Identical,"It is built in the space between two colossal rocks; above it, far, far into the sky towers that wall of leaves; from its narrow door to the water's edge, || elegantly on the edge of the woods, July also saw no reason to deny to the creature the possibility of acting without a compelling motivation."
edge_fic_1855_2965.txt-2160-19_edge_fic_1987_23990.txt-44-12,Unrelated,"Leaving the road, and turning into a footpath through the fields, they passed close by the upper edge of the pond. || I sensed their bad intent as they passed us, an unpleasant edge of excitement in their looks and greetings."
edge_fic_1855_9053.txt-7570-17_edge_nf_1982_774241.txt-233-34,Identical,"Not a simple aria, my dear Miss Ashton, "" said Heartsease, smoothing the fringed edge of his cravat, and adjusting his collar with a gentle hand, "" not some simple morceau! "" || Like all Poe's questing narrators, he welcomes his own annihilation, but the literary record he leaves behind him can take its readers only to the brink of the precipice, the edge of the whirlpool, for beyond that lies the ineffable."
edge_fic_1965_14245.txt-2636-4_edge_nf_1827_748059.txt-794-27,Closely Related,"He stops in the edge of the scene and holds up his hand for silence. || /z/ It is inferred, e. g. from such speculations, that a triangular beam supported at both ends, will support a greater load with the edge uppermost, than with the base uppermost, because the fibres of the lower surface being farther from the fulcrum, exert a greater influence than the others, and the more there are of them, or the wider the under surface, the stronger the beam."
edge_fic_1967_23847.txt-253-31_Edge_fic_1995_39362.txt-141-9,Undecidable,"He had stopped running when he reached the pasture and had walked westward to the brow of the mountain overlooking the highway, and then south, keeping close to the edge. "" || It was from her own set, "" Blue Edge. """
edge_fic_1976_10617.txt-1820-0_edge_fic_1977_10629.txt-746-12,Distantly Related,"edge of104 S T O R M W A R N I N G S T O R M W A R N I N G 105the main hatch cover and held on tight, but the same sea lifted Knorr over the rail. || The man tried to stab at Clay, but Martin's slashing edge came down across his neck and he tumbled into the dust, severed arteries spouting blood although his head was still barely connected to his shoulders."
edge_fic_1977_16209.txt-1168-13_edge_fic_1822_7243.txt-5662-12,Identical,"ROSE 'S ROOM AT THE CLINIC -- NIGHT Rose sits quietly on the edge of her bed, her feet dangling over the side not quite touching the floor. || -- The brightness is dimmed, discoloured; and upon its ragged edge, gouts of palpitating bloody flesh, are yet adhering -- Can it be that?"
edge_fic_1986_10741.txt-5169-14_edge_fic_1842_7206.txt-3813-10,Closely Related,"She fell, and the boy slipped from her grasp and clung to the edge of the roof. || letting their feet rest a moment on the graveyard's edge, they escaped into the road, and scampered to their homes, leaving a sound of cheerful young voices far behind."
edge_fic_1987_23990.txt-44-12_edge_fic_1856_2470.txt-6171-4,Unrelated,"I sensed their bad intent as they passed us, an unpleasant edge of excitement in their looks and greetings. || In rolling over the edge of the rock, his moccasined feet had come into contact with a slight projection where his toes had caught"
edge_fic_1992_53594.txt-30-8_edge_mag_2004_416046.txt-55-2,Unrelated,"Once, they made a campfire at the edge of the graveyard and dared themselves to sleep there, under a homemade burlap-sack tent. || ski on edge, and you'll end up on your arse."
edge_fic_1993_25008.txt-4285-5_edge_fic_1982_10690.txt-8911-15,Closely Related,"They made it to the edge of the crowd, but something caused him to turn back. || Tell me everything, "" he commanded, and sat down facing me on the edge of his wooden coffee table."
edge_fic_1993_25027.txt-1229-13_edges_fic_1841_7302.txt-197-16,Identical,"It would be better for me to work myself out to the near edge, on the side I had come in from, but still stay amongst them, and not separate myself out, even if I'd been able to. || and made his way towards the foot of the heights, that, skirting the northern edges of the Wateree, conduct the eye of the spectator to tke lofty summits of the Santee hills beyond."
edge_fic_2004_780511.txt-2666-15_edges_nf_1853_771274.txt-2899-127,Distantly Related,"BOTTOM OF HEXAGONAL TRAP DOOR PIT - DAY Hellboy tips a massive cogwheel over the edge. || If he can give each hive that needs it, an unhatched queen, without removing her from her frame, so much the better; but if he has not enough frames with sealed queens, while some of them contain two or more queens, he must proceed as follows: With a very sharp knife, carefully cut out a queen cell, on a piece of comb an inch or more square; cut a place in one of the combs of the hive to which this cell is to be given, just about large enough to receive it in a natural position, and if it is not secure, put a little melted wax with a feather, where the edges meet."
edge_mag_1848_565770.txt-45-29_edge_fic_1843_7039.txt-432-5,Closely Related,"are now in what may be called the paradise of that part of the country between Bent's Fort and San Miguel; and yet he who leaves the edge of the Canadian, or its tributaries, must make a good day's march to find food, water, or grass. "" || Trees bent over the very edge of the summit, and their unearthed roots twisted among the rocks like huge serpents."
edge_mag_1848_565770.txt-45-29_edge_fic_1960_4487.txt-328-25,Identical,"are now in what may be called the paradise of that part of the country between Bent's Fort and San Miguel; and yet he who leaves the edge of the Canadian, or its tributaries, must make a good day's march to find food, water, or grass. "" || * * * * * And Jack Odin reached forward and touched the sword and swore that he would go with Gunnar even to the edge of the stars -- "" Now, "" Odin pleaded. """
edge_mag_1855_505267.txt-245-24_edge_fic_1986_10741.txt-5169-14,Identical,"of the way during the conflict, but they now all hastened to the spot where the tiger lay, carried him to the edge of the jungle, and laid him on the grass. || She fell, and the boy slipped from her grasp and clung to the edge of the roof."
edge_mag_1857_556336.txt-410-16_edge_mag_2002_396610.txt-150-5,Identical,"A close fence for a few years will secure the most tender fruit-trees on the very edge of an ocean cliff. || He placed it on the edge of his plate, where it rested, soft and moist, like earth. """
edge_mag_1979_480129.txt-32-13_edge_nf_1821_749178.txt-2092-9,Distantly Related,"It has been estimated that one-fourth of the world now lives on this edge of survival. || He proceeded very well till he got to the edge of the pond, where an inclination to the"
edge_mag_1981_297525.txt-2-13_edge_news_1985_671429.txt-20-24,Distantly Related,"Almost immediately, three answering flashes came from the shadowy trees at the edge of the 300-yd. || I prefer the rainbow of brightly colored clothes, the gleam of complicated gadgets, the grimace of rugged athletes out there at the edge of their endurance."
edge_mag_1993_395881.txt-39-29_edges_fic_1993_25028.txt-653-3,Identical,"Listening to them in the pre-dawn dark, the lone satellites circling in erratic orbits on the ridges of the herd bull's canyon, we sneaked to the edge of the meadow where the herd fed, waiting there before shooting fight as sixteen elk fed like noisy shadows against the pale autumn grass until there was enough light to shoot. || Rust tinged the edges of the few remaining flower clusters."
edge_mag_1993_409448.txt-71-5_edges_fic_1853_9142.txt-3541-10,Undecidable,"Crappies were indeed on the edge 10 yards below us, but they weren't thick enough for his liking. "" || 18mo, Muslin, 75 cents; Muslin, gilt edges, $1 00."
edge_mag_2002_414884.txt-39-4_edge_nf_1836_748113.txt-1250-63,Closely Related,"In the diffusion shadow edge (the fuzzy area where shadow and light come together), this process screeches to a halt. || If a thread, equal m length to B G, be fixed at C, the end of a square, ABC, and the other end fixed at F; and if the side A B, of the square be moved along the right line A D, and if the point E, be always kept close to the edge B C, of the square, keeping the string tight, the point or pin E, will describe a curve E G I H, called a parabola."
edge_mag_2005_417199.txt-31-7_edging_nf_1851_747930.txt-141-2,Closely Related,"The parents raised their babies on the edge of the pond, and during nice evenings we would eat supper on the swing under the tree and watch them play on the water. || When the edging is planted, let any inequalities of the top be cut as even and neat as possible, with a pair of shears."
edge_news_1985_669476.txt-14-16_edges_fic_1853_4303.txt-4461-13,Unrelated,"But with a powerful magnifying glass you ' d be able to see that the leading edge (which actually corresponds with the daily Dow and S &; P lines) has been in a slump since hitting all-time highs in mid-July. || Russia, marbled edges, $6.00; half calf, gilt, marbled edges, $12.00."
edge_nf_1820_753470.txt-2608-4_edge_nf_1841_747926.txt-651-45,Identical,"We continued along the edge of this ravine southerly for about four miles, when we halted for the day. || Trees of medium and smaller size should be so interspersed with those of larger growth, as to break up all formal sweeps in the line produced by the tops of their summits, and occasionally, low trees should be planted on the outer edge of the mass, to connect it with the humble verdure of the surrounding sward."
edge_nf_1827_748059.txt-794-27_edge_fic_1852_593.txt-3124-19,Closely Related,"/z/ It is inferred, e. g. from such speculations, that a triangular beam supported at both ends, will support a greater load with the edge uppermost, than with the base uppermost, because the fibres of the lower surface being farther from the fulcrum, exert a greater influence than the others, and the more there are of them, or the wider the under surface, the stronger the beam. || Curious to ascertain this point, I let myself down out of the tree, and going to the edge of the wood, was glad to perceive our herd of cows chewing the cud or grazing not far off."
edge_nf_1844_772139.txt-317-40_edge_fic_1987_23990.txt-44-12,Unrelated,"This reward was advertised in the summer of 1832; and the next spring a fisherman, at a distant, unfrequented part of the island, saw on a pleasant afternoon a young female Indian, laving at the edge of the water. || I sensed their bad intent as they passed us, an unpleasant edge of excitement in their looks and greetings."
edge_nf_1969_774314.txt-113-27_edge_nf_1982_774241.txt-233-34,Closely Related,"When the pein is to be used for hard work, a thin piece of steel is bent and welded around its outside surface, or the edge of the pein is split and a small bar of steel welded in the split. || Like all Poe's questing narrators, he welcomes his own annihilation, but the literary record he leaves behind him can take its readers only to the brink of the precipice, the edge of the whirlpool, for beyond that lies the ineffable."
edges_fic_1835_7281.txt-1358-22_edge_fic_1822_7243.txt-5662-12,Identical,"The waning moon had just risen above the horizon, but was veiled by a mass of dense clouds, their silvered edges just giving the intimation of her sweet presence. || -- The brightness is dimmed, discoloured; and upon its ragged edge, gouts of palpitating bloody flesh, are yet adhering -- Can it be that?"
edges_fic_1839_7088.txt-70-44_edge_fic_2007_34306.txt-113-25,Closely Related,"The sun was shining redly in the west, his broad, flaming disk on a level with the ocean, the top of every leaping wave of which he touched with fire: a dark cloud hung just above it, with lurid edges; and the whole aspect of the heavens was to her eye angry and menacing, and betokened a tempest. || He knew he'd never been to the place before, but there was something familiar about it, especially the stone fort at the edge of the water with its black cannons pointing to sea."
edges_fic_1839_7088.txt-70-44_edge_mag_1997_389120.txt-29-11,Distantly Related,"The sun was shining redly in the west, his broad, flaming disk on a level with the ocean, the top of every leaping wave of which he touched with fire: a dark cloud hung just above it, with lurid edges; and the whole aspect of the heavens was to her eye angry and menacing, and betokened a tempest. || To some, this story may seem extreme, over the edge, atypical of the more"
edges_fic_1845_622.txt-3438-27_edges_fic_1853_9142.txt-3541-10,Identical,"Before the door stood two lofty posts, connected at the top by a beam, from which was suspended an enormous sign, ornamented around its edges with certain curious carvings in pine boards, and on its faces loaded with Masonic emblems. || 18mo, Muslin, 75 cents; Muslin, gilt edges, $1 00."
edges_fic_1845_7342.txt-2-11_edge_nf_1836_749613.txt-2120-16,Closely Related,"This can not be regarded as an uncut copy since the edges have been trimmed. || On one of these they killed three buffaloes and two elks, and halting on the edge of a beautiful prairie, made a sumptuous hunter's repast."
edges_fic_1851_746.txt-6372-1_edge_fic_1961_4758.txt-804-5,Identical,"The edges of these bones are fringed with hairy fibres, through which the Right Whale strains the water, and in whose intricacies he retains the small || She was sitting on the edge of the bed, smiling down at him."
edges_mag_2007_389382.txt-96-2_edge_mag_1828_553921.txt-240-1,Closely Related,"The sharp edges of the deeply sculpted butter-knife-type bolt handle were uncomfortable to operate with bare hands, but buyers will be able to replace it with other shapes if they prefer. || // edge of herbs, roots, and waters, in any of the king's dominions, to minister in and to any outward sore, uncome, wound, apostemation, outward swellings or disease, any herbs, ointments, baths, pultess and emplasters, according to their cunning, ' or drinks for the stone, strangury, or agues, without suit, vexation, trouble, penalty, or loss of their goods. '"
edges_nf_1827_747521.txt-918-0_edge_fic_2004_28060.txt-219-4,Identical,"edges of the falling mould, and it will give the form of the upper and under edges of the rail. || She sits on the edge of the mattress in her blouse and slip, and unrolls her stockings."
edges_nf_1837_757476.txt-3416-14_edge_fic_1856_2470.txt-6171-4,Identical,"Take them out carefully with an egg-slice, and trim off all the ragged edges from the white, which should thinly cover the yolk. || In rolling over the edge of the rock, his moccasined feet had come into contact with a slight projection where his toes had caught"
edges_nf_1851_747930.txt-1007-7_edge_news_1966_725407.txt-30-6,Unrelated,"All the petals should have perfectly entire edges, free from notch of serrature. || But the Rangers hold a 3-2 edge in the five times the two teams have met in cup finals since 1894."
edges_nf_1853_747976.txt-869-30_edges_mag_2007_389382.txt-96-2,Identical,"Large cisterns or tanks for the supply of breweries, manufactories, &c,; are usually made of castiron plates, screwed together by means of flanges all round their edges. || The sharp edges of the deeply sculpted butter-knife-type bolt handle were uncomfortable to operate with bare hands, but buyers will be able to replace it with other shapes if they prefer."
edges_nf_1853_771274.txt-2899-127_edge_news_1994_614359.txt-31-5,Unrelated,"If he can give each hive that needs it, an unhatched queen, without removing her from her frame, so much the better; but if he has not enough frames with sealed queens, while some of them contain two or more queens, he must proceed as follows: With a very sharp knife, carefully cut out a queen cell, on a piece of comb an inch or more square; cut a place in one of the combs of the hive to which this cell is to be given, just about large enough to receive it in a natural position, and if it is not secure, put a little melted wax with a feather, where the edges meet. || In search of that competitive edge, he says, boomers are enrolling their kids in everything from sports to glee clubs, giving them violin lessons, batting lessons, tutors, even getting some to take College Board exams for practice as early as age 13."
face_fic_1826_314.txt-909-35_face_fic_1980_10664.txt-7472-11,Identical,"Uncas raised the blanket for their passage, and as the sisters turned to thank him for this act of attention, they saw the scout seated again before the dying embers, with his face resting on his hands, in a manner which showed how deeply he brooded on the unaccountable interruption which had broken up their evening devotions. || She caught hold of Germaine again, and again framed her face, this time holding it rather roughly between her hands. """
face_fic_1830_7238.txt-135-81_faces_fic_2003_26412.txt-74-10,Identical,"We were close to the door, and I observed that instead of turning to look at me as she did, the man drew up, as if collecting himself, and put his hand upon hers with a strong, though gentle pressure, as it lay upon his arm, and then as I made my bow and passed out of the door, he turned slowly toward me, so that I had full view of his face. || The girls are yanking her forward, their tongues and faces slathered with goofy grape."
face_fic_1832_7176.txt-284-15_face_fic_1842_9749.txt-2398-3,Identical,"I think he prides himself on his personal appearance, for he has a handsome face, with a dark blue eye, and a high forehead that is scantily embellished with some silver-tipped locks, that, I observe, || I hate thy face -- hate it as I do hell!"
face_fic_1836_4118.txt-1043-15_face_fic_1993_25009.txt-624-4,Identical,"The pawn-broker was yet examining the offered pledge, when a woman, whose pale face and attenuated form bespoke long and intimate acquaintance with sorrow, came hastily into the shop, and with the single exclamation, "" O Robert! "" || His boyhood friend's face was wooden, uncomprehending, and the words came stiffly from his lips. """
face_fic_1839_7297.txt-448-4_face_nf_1844_762654.txt-1773-21,Distantly Related,"Vasco Nunez surveyed the face of the speaker with a look of inquiry, that truly indicated the feeling of doubt in his mind. "" || Every holding becomes subdivided when the cultivating proprietor dies and leaves more than one child; and, as the whole face of the country is open and without hedges, the division is easily and speedily made."
face_fic_1840_7681.txt-333-13_face_fic_2004_28968.txt-159-4,Identical,"But I 'm tired Of the false smile, that lightens up the face Of || He landed on his face, his lips stinging in the snow."
face_fic_1844_7189.txt-3758-38_face_fic_1982_23963.txt-309-9,Identical,"There, grouped along the steps of stone, stood the stout yeoman, his brow wearing one fixed and steady frown, as, with his sword half drawn from the scabbard, he gazed upon the face of Aldarin; there stood two figures veiled in robes of sweeping sable, while the erect form and venerable face of the knight o ' th ' Longsword confronted the scholar, standing on the slab of stone. "" || I tore that contract up right in her sassy face."
face_fic_1848_1108.txt-618-18_face_fic_1999_44634.txt-364-1,Identical,"She went out, and shortly after Lander came in with a sort of hopeful apathy in his face. || Her face wasting away until nothing but her hard bitter eyes showed above the bed covers. """
face_fic_1848_1108.txt-618-18_faces_fic_1856_1281.txt-2405-28,Identical,"She went out, and shortly after Lander came in with a sort of hopeful apathy in his face. || He walks through the debtors ' floor, startles as he hears the stifled cry for bread, and contemplates with pained feelings the wasting forms and sickly faces that everywhere meet his eye."
face_fic_1848_7193.txt-5670-15_face_fic_1848_7193.txt-1204-15,Identical,"You may therefore imagine the amazement, the indignation struggling into life on Peter's face, when he beheld himself defied and insulted by the sublime impertinence of Jacopo. "" || Take her to her room -- she is out of her head "" -- the face of Uncle Peter grew crimson, as he waved his hand, and with that emphatic gesture, and angry voice, bade the country damsels remove the bewildered girl. """
face_fic_1848_7193.txt-7477-23_face_fic_1988_780086.txt-3273-17,Identical,"And yet the day comes -- "" he staggered to his feet again, and held the light near the sad, sullen face of the Image, -- "" And yet the day comes, O Lord, when thy Spirit, no longer imprisoned by creeds, shall walk freely once more into the homes and hearts of Men. || As he talked, Endor sat up straighter, clenching the armrests of his throne, his face dark with anger."
face_fic_1848_7193.txt-7477-23_faces_fic_1841_7355.txt-2847-6,Closely Related,"And yet the day comes -- "" he staggered to his feet again, and held the light near the sad, sullen face of the Image, -- "" And yet the day comes, O Lord, when thy Spirit, no longer imprisoned by creeds, shall walk freely once more into the homes and hearts of Men. || When he had ceased, the faces of the congregation were turned to where the Tanner of Enon sat on one of the chief seats of the synagogue, as if desiring that he would say somewhat."
face_fic_1848_7193.txt-7477-23_faces_fic_1961_781981.txt-3119-7,Closely Related,"And yet the day comes -- "" he staggered to his feet again, and held the light near the sad, sullen face of the Image, -- "" And yet the day comes, O Lord, when thy Spirit, no longer imprisoned by creeds, shall walk freely once more into the homes and hearts of Men. || Wolfe had straightened up and was making faces. """
face_fic_1849_7230.txt-1248-10_faces_fic_1859_9220.txt-4741-9,Closely Related,"On the left, as the pilgrim sat with his face to the east, the outlines of the coast were comparatively low, but broken into gentle || As the carriage drew up, they saw several faces at the window, and a pocket handkerchief waving at the end of the piazza; and as they alighted, they were welcomed by"
face_fic_1850_4498.txt-2068-11_face_fic_1860_1171.txt-873-41,Closely Related,"There was witchcraft in little Pearl's eyes, and her face, as she glanced upward at the minister, wore that naughty smile which made its expression frequently so elvish. || Soon after breakfast I started out, and was going in the direction of Judge Bigelow's office, when, hearing a step behind me that had in it a familiar sound, I turned to find myself face to face with Henry Wallingford!"
face_fic_1850_4498.txt-2068-11_face_fic_1973_10569.txt-4925-11,Identical,"There was witchcraft in little Pearl's eyes, and her face, as she glanced upward at the minister, wore that naughty smile which made its expression frequently so elvish. || Then I stood in the window with my icepack to my face and watched the Agoraphobe."
face_fic_1851_2538.txt-4146-15_face_fic_1856_2749.txt-73-38,Identical,"In this strange dress, and, I suppose, without washing her hands or face, she visited the magnificent court of Louis the Fourteenth. || But the wind howled; the leafless branches of the old trees without were crushed up, shivering and creaking against the house; the frozen snow beat a wild reville on the windows, and May's face grew very sad and thoughtful."
face_fic_1851_2538.txt-4146-15_face_fic_1965_16750.txt-4488-10,Identical,"In this strange dress, and, I suppose, without washing her hands or face, she visited the magnificent court of Louis the Fourteenth. || -- 182 -- Ric and Rac, smeary in the face, eating steadily from untidy paper sacks of candy they have found somewhere on board, shriek noisily as they go down the gangplank."
face_fic_1851_2538.txt-4146-15_face_news_1981_735039.txt-54-19,Unrelated,"In this strange dress, and, I suppose, without washing her hands or face, she visited the magnificent court of Louis the Fourteenth. || I have a feeling we could drop the decertification move as a bargaining chip, as a sort of face saver, "" said one White House official. """
face_fic_1851_2538.txt-4146-15_faces_fic_1831_8376.txt-661-7,Closely Related,"In this strange dress, and, I suppose, without washing her hands or face, she visited the magnificent court of Louis the Fourteenth. || upon the ground: Myriads of happy faces throng me round, Familiar to my eye; yet heart and mind In vain would now the old communion find."
face_fic_1851_3300.txt-667-30_face_fic_2000_30631.txt-229-25,Unrelated,"It was agony to look on the motionless form, and blood-streaked countenance before him -- to watch the cloud of anxiety that seemed to deepen on his master's face as each new restorative failed its accustomed virtue, to listen to the subdued murmurs and fearful whispers, and to note the blanched faces of his school-fellows. || She would spend much more time with her mother, she decided, and apparently her mother had the same idea, for in the face of their newfound aloneness, the mother had clung to her only daughter."
face_fic_1852_69.txt-8877-12_face_fic_1849_7192.txt-1998-10,Identical,"Tom drank the water, and looked earnestly and pitifully into her face. "" || For a moment he caught a glimpse of Fanny's face, and then she was gone."
face_fic_1853_3465.txt-99-8_faces_fic_2005_31491.txt-237-8,Identical,"You saw her fine dress and pretty pale face, but you didn't see her little shrunken foot, dangling helplessly beneath the silken robe. || Both were big and light tan with wrinkled faces and floppy ears."
face_fic_1853_9158.txt-1194-47_face_fic_1852_9832.txt-3371-11,Identical,"But for once the routiers kept faith -- the din ceased in the encampment, the lights went out one by one, and silence of dewy night fell over tent and bivouac as peacefully as if the deadliest of foes were not almost arrayed beneath it face to face. || other, -- silently saying that the sight of a friendly face had more nearly unnerved us than had all the rough encounters of the past week; and then we went down to give at least the brightening effect of our presence."
face_fic_1855_9053.txt-5315-9_face_fic_2009_36565.txt-182-10,Identical,"heaven knows, Silvia, I would see your face covered with smiles of joy and happiness, not full of gloom as it is now. || Elizabeth waves, laughs, waves again, making a face at the stiltwalker."
face_fic_1856_2749.txt-2266-8_face_nf_1851_747495.txt-565-11,Identical,"He lifted his eyes to Father Fabian's face -- then turned them in search of May. || From the bottom of the breast to the navel, one face. """
face_fic_1963_10432.txt-7956-2_face_fic_1980_10664.txt-7472-11,Identical,"Revere's face ached as if it wanted to smile or something, but when he opened his mouth to talk he had nothing to say. || She caught hold of Germaine again, and again framed her face, this time holding it rather roughly between her hands. """
face_fic_1963_10432.txt-7956-2_face_fic_2007_33870.txt-122-8,Closely Related,"Revere's face ached as if it wanted to smile or something, but when he opened his mouth to talk he had nothing to say. || Esperanza pressed against her, and buried his face in her smooth-as-silk hair, which smelled faintly of coconut."
face_fic_1963_10432.txt-7956-2_face_fic_2009_36629.txt-293-19,Identical,"Revere's face ached as if it wanted to smile or something, but when he opened his mouth to talk he had nothing to say. || mother smiled and thanked Bree, who quickly escaped into the harsh wind that scoured the tears from her face."
face_fic_1964_10448.txt-2729-11_face_fic_1844_7114.txt-1101-31,Closely Related,"As Dr. Jones came on down the stairs, his solemn face gave Torn a flicker of doubt, but he didn't really believe that Doc had bad news. || He was wrapped in a cloak, as if to conceal his features and person, for the night was not cool, but the front was now dropped from his face upon his breast, across which his arms were folded."
face_fic_1964_10448.txt-2729-11_face_fic_1845_7317.txt-2419-14,Closely Related,"As Dr. Jones came on down the stairs, his solemn face gave Torn a flicker of doubt, but he didn't really believe that Doc had bad news. || He gives them the same ornament which he so judiciously distributes over his own face, and the price of the article is necessarily enhanced to the citizen, by the employment of materials which the latter would much rather not have at all upon his purchases."
face_fic_1968_10498.txt-9581-19_face_fic_2007_33870.txt-122-8,Identical,"I watched Christopher's face as the song ended, watched his big white teeth in his big black face and watched him clap his big black hands. || Esperanza pressed against her, and buried his face in her smooth-as-silk hair, which smelled faintly of coconut."
face_fic_1968_10498.txt-9581-19_face_fic_2009_36429.txt-34-41,Identical,"I watched Christopher's face as the song ended, watched his big white teeth in his big black face and watched him clap his big black hands. || Since the day they met as young assistant district attorneys for New York County, he'd been drawn to her classic Italian features, the petite but curvy body, and the way her soft, molasses-colored curls framed her face."
face_fic_1971_10542.txt-4872-15_face_fic_1839_7068.txt-947-14,Identical,"She laughed loudly again, and ran her hand lightly along the side of his face. || With this advice he turned from the counsel and earnestly gazed in Clifton's face, as if life and death awaited the reply."
face_fic_1973_10569.txt-4925-11_faces_fic_1845_7170.txt-1246-19,Identical,"Then I stood in the window with my icepack to my face and watched the Agoraphobe. || Some fell away, some foamed at the mouth, some lay on the ground in spasms, the faces of several grew white, others purple and black, one appeared to be strangling and"
face_fic_1975_10600.txt-2225-27_faces_fic_1833_7058.txt-620-15,Identical,"Ora, unwieldy with the child she was carrying, went on to where her husband sat, dropped to her knees and looked up into his face. "" || What interest in the action and contrast in the faces, and expression of the faces!"
face_fic_1975_10605.txt-3473-38_face_fic_1830_7238.txt-135-81,Identical,"Willie Wright had not seen that many dead men in his three year police career and he was struck by the youth of this man and by the swollen hands darkened by draining blood and by the gray face which looked as if it belonged in a wax cabinet. || We were close to the door, and I observed that instead of turning to look at me as she did, the man drew up, as if collecting himself, and put his hand upon hers with a strong, though gentle pressure, as it lay upon his arm, and then as I made my bow and passed out of the door, he turned slowly toward me, so that I had full view of his face."
face_fic_1975_648.txt-3136-8_faces_fic_1835_7328.txt-2745-25,Identical,"He was pallid and twitching, and his face was covered with sweat. || He installed himself in his great arm-chair, and looked around, musingly, upon his books and papers, as we gaze upon the faces of familiar friends after a long absence."
face_fic_1980_10664.txt-7472-11_face_fic_1999_44469.txt-416-0,Identical,"She caught hold of Germaine again, and again framed her face, this time holding it rather roughly between her hands. "" || face; his neat mustache had flecks of gray in it."
face_fic_1983_10704.txt-3356-17_face_fic_1988_10771.txt-4301-9,Identical,"And the American, struggling to hold in place the lines of selfindulgencethat marred and masked his face, said: Would you believe. || The dimple appeared and a smile flashed across his face, but it wasp131mirthless, evasive, and I wondered if I hadn't touched on some pain of his."
face_fic_1988_780086.txt-3273-17_face_fic_1844_7114.txt-1101-31,Identical,"As he talked, Endor sat up straighter, clenching the armrests of his throne, his face dark with anger. || He was wrapped in a cloak, as if to conceal his features and person, for the night was not cool, but the front was now dropped from his face upon his breast, across which his arms were folded."
face_fic_1989_10785.txt-3128-25_face_fic_1835_7073.txt-390-51,Identical,"She was frowning over a collection of her photographs, a pencilp184stuck behind one ear and a mass of curly hair drawn back from her face with a set of combs. || Arabella was playing with enthusiasm; it was evident she was charmed with her own performance; and her noble teacher sat beside her, the music book open in his hand, his small keen eyes cast partly upward in admiration; but as his glance could rest on the face of his fair pupil, it was not certain whether her beauty or her music caused his raptures. """
face_fic_1989_5359.txt-4102-9_face_fic_1856_2749.txt-2266-8,Identical,"Daoud remembered the thick black brows and the stern face, the grizzled hair. || He lifted his eyes to Father Fabian's face -- then turned them in search of May."
face_fic_1989_5359.txt-4102-9_face_fic_2003_30896.txt-3-16,Identical,"Daoud remembered the thick black brows and the stern face, the grizzled hair. || I 'm convinced I thought about it more than he did -- looking at my softening face in the mirror as I sat in the beauty salon; sitting in the car wash tempted to open the window and let in that nasty soapy water inside the white Range Rover he'd insisted on buying; strolling down the aisle of Grant's mindlessly putting butter, eggs, cereal, and ground turkey in the cart."
face_fic_1989_5359.txt-4102-9_faces_fic_1859_9220.txt-4741-9,Identical,"Daoud remembered the thick black brows and the stern face, the grizzled hair. || As the carriage drew up, they saw several faces at the window, and a pocket handkerchief waving at the end of the piazza; and as they alighted, they were welcomed by"
face_fic_1992_40272.txt-1470-11_face_fic_1854_9826.txt-2819-25,Identical,"He is entertained by the look on the college boy's face. || Martin fixed his burning eyes once more upon his uncle's, and kept them there, until the latter passed his hand before his face, to veil his feelings and collect his thoughts. """
face_fic_1993_1040060.txt-429-35_face_fic_1852_9832.txt-3371-11,Closely Related,"When I walked in she'd already be at the kitchen table with her schoolbooks spread out in front of her, hunched over in her chair, arms crossed, a frown pulling her face down to a point. || other, -- silently saying that the sight of a friendly face had more nearly unnerved us than had all the rough encounters of the past week; and then we went down to give at least the brightening effect of our presence."
face_fic_1996_54394.txt-549-18_face_fic_1851_2538.txt-4146-15,Identical,"I lay and stared up at him for a while, feeling the strange unbreathing warmth of his face against my hand -- he only drew in breath when he wanted to talk -- and I started to notice something else about him, that air was mixing with his edges somehow, but before I could concentrate on that, I sat up, looking around, feeling alarmed. "" || In this strange dress, and, I suppose, without washing her hands or face, she visited the magnificent court of Louis the Fourteenth."
face_fic_1999_44326.txt-286-8_face_fic_1849_583.txt-3415-18,Identical,"She can see the tears running down his face. || There was a gentle tap at the door, and a pretty chambermaid, putting in her smiling face, inquired, with a hesitating air, whether I had rung."
face_fic_1999_45418.txt-135-41_faces_fic_2005_50302.txt-44-7,Identical,"When Ina emerged from the bathroom after sobbing helplessly, her eyes raw and red, she caught sight of Jordan sitting in a big easy chair with his drink in his hand, his legs crossed carelessly, his thin face with its beautiful dark eyes casual and composed. || Their faces were not angry big city faces, they were relaxed, content faces often with temptingly chubby cheeks mounted on generous necks."
face_fic_2000_30631.txt-229-25_face_fic_1975_10600.txt-2225-27,Unrelated,"She would spend much more time with her mother, she decided, and apparently her mother had the same idea, for in the face of their newfound aloneness, the mother had clung to her only daughter. || Ora, unwieldy with the child she was carrying, went on to where her husband sat, dropped to her knees and looked up into his face. """
