annotation_lbl,category,sentence
fiction_mag_1846_555369.txt-15-53_fiction_mag_1845_522673.txt-419-15,Unrelated,"So in Miss Martineau's Illustrations of Political Economy, the doctrine is put out of the way as the story advances, and afterwards attached to it as if by a wafer or a string; the reader removes the obstruction to his operation, and treats the work like any other fiction. || And thus it is, that, in the hands of an artist, a fiction becomes the truest of realities, while, in the hands of a bungler, a fact becomes the emptiest of falsehoods."
fiction_mag_1847_565626.txt-327-6_fiction_mag_1992_397164.txt-52-7,Closely Related,Shall we therefore set up a fiction of love to balance their fiction of malignity? || This slanderous impression was and is more fiction than fact; other ethnic groups also were deeply involved in vice and rackets.
fiction_mag_1851_555692.txt-62-11_fiction_fic_1987_10764.txt-6186-22,Closely Related,"To clothe moral and religious truths in an appropriate garb of fiction is not so simple a task as might seem from reading these graceful little tales, and observing the great numbers of books of the kind with which the press teems at Christmas and New-Year. || It produced a sensation of the eeriest panic, gave him a glimpse of the fiction he'd been devising, a fiction living prematurely in the world."
fiction_mag_1851_555707.txt-47-4_fiction_mag_1965_478439.txt-187-34,Identical,"In a work of fiction, there should be probability enough to create an illusion, or truth enough to persuade the judgment to wink at the moinentary belief of the imagination in the real existence of the scenes and personages described. || They don't try to change a novelist into a reporter, or to push a sociologist into the style of a poet; nor do they attempt to "" build "" a natural-born fiction editor into an economist."
fiction_mag_1860_527324.txt-185-36_fiction_fic_1987_10764.txt-10764-46,Distantly Related,"It is precisely the lack of this pleasurable trait which makes the greater part of the annals of the past a dead letter to the world, and wins to romance, ballad, epic, fiction, relic, and poetry the keen attention which facts coldly "" set in a note-book "" never enlisted. || Now he was talking in that excited voice with which he described scenes in his favorite fantastic films and comic books, but with more intensity than she had ever heard before, probably because this was not a story but reality even more amazing than fiction. """
fiction_mag_1965_478439.txt-187-34_fiction_nf_2008_774916.txt-59-21,Identical,"They don't try to change a novelist into a reporter, or to push a sociologist into the style of a poet; nor do they attempt to "" build "" a natural-born fiction editor into an economist. || Nobody could be paid, published, lionized, or cherished among the gods of literature for writing any kind of fiction other than nurse romances."
fiction_mag_1966_211140.txt-29-1_fiction_fic_1849_7167.txt-2299-20,Unrelated,Science fiction is once again rearing its preposterous head. || It demonstrated the fact that an immense amount of injury is perpetrated by the indiscriminate dissemination of works of pure fiction.
fiction_mag_1978_319925.txt-11-20_fictions_mag_1835_554354.txt-97-25,Closely Related,"Shaw spent five decades writing big movies and novels (The Young Lions, Lucy Crown) and unprofitable short fiction, because "" in a novel or a play you must be a whole man. || Hence, as the Grecian bard sang the praises of the immortals, the lively minds of that gifted race welcomed and repeated the beautiful fictions, which added new charms to their religion."
fiction_mag_1986_332364.txt-5-14_fiction_news_1994_606727.txt-25-21,Closely Related,"For example, in Books we talk about that distinctive American contribution to detective fiction, the hard-boiled hero. || The "" Celestine "" phenomenon is not only that word-of-mouth has propelled an initially privately published new age manifesto into a fiction bestseller for Warner Books -- in its 22nd printing, there are 1.55 million copies out there so far -- but that something happens to people who read it."
fiction_mag_1994_352480.txt-13-13_fiction_mag_1840_586584.txt-233-20,Unrelated,"The Kevin Wade-Chris Conrad screenplay takes some humorless pains to make this science fiction plausible, and it's smart of director Ivan Reitman to be patient with all that. || Thus, construction was heaped upon construction, evasion followed evasion, one fantastic fiction became the excuse of a fiction still more fantastic, amendment trod upon the heels of amendment, until the whole mass seemed like a vast pile of rubbish, or rather like some // of those ancient structures which are seen in Italy, with here a broA ken column, there a shattered portico, in the third place a crumbling roof, but the whole grotesquely stuck together with plaster and wood, to make a modern habitation."
fiction_mag_1994_352480.txt-13-13_fiction_nf_1984_774043.txt-536-24,Unrelated,"The Kevin Wade-Chris Conrad screenplay takes some humorless pains to make this science fiction plausible, and it's smart of director Ivan Reitman to be patient with all that. || As her analysis proceeds in The Origins of Totalitarianism, totalitarianism is disclosed as the disposition to live a fiction or live by a fiction or enact a fiction or make the world over into a fiction.61 Totalitarianism is a systematic way of refusing the given reality and remaking it with an absolute lack of restraint."
fiction_mag_1994_352480.txt-13-13_fictions_mag_1825_553604.txt-31-5,Unrelated,"The Kevin Wade-Chris Conrad screenplay takes some humorless pains to make this science fiction plausible, and it's smart of director Ivan Reitman to be patient with all that. || Some preserve a fondness for fictions // almost as wild as those, which amused their earlier years, while others can be pleased Ofli * with the recital of what is strictly probable."
fiction_mag_1995_397372.txt-105-13_fiction_fic_1845_7183.txt-3539-6,Identical,"I talk to the bulls and bears, try to separate fact from fiction and invest accordingly. "" || Section In an attempt at mere fiction, I should scarcely have ventured upon the invention of a chain of circumstances so improbable as those which form the groundwork of the following sketch."
fiction_mag_1995_397372.txt-105-13_fictions_mag_1836_554415.txt-27-30,Undecidable,"I talk to the bulls and bears, try to separate fact from fiction and invest accordingly. "" || The opposition he had experienced to his efforts for introducing a simple and expeditious mode of civil practice, free alike from the prolixities of the Spanish and the // fictions of the English Jaw, though it was fortunately unsuccessful, rested in his remembrance, and probably deferred, though it never induced him to forego, this more important and laborious undertaking."
fiction_mag_1995_397372.txt-105-13_fictions_nf_1845_771333.txt-565-18,Unrelated,"I talk to the bulls and bears, try to separate fact from fiction and invest accordingly. "" || If set forth only as a novel and pleasing fancy, it may be classed with other ingenious fictions, that are published without a thought of deception."
fiction_mag_2000_408849.txt-202-26_Fiction_fic_1845_7183.txt-4153-10,Undecidable,"Vast improvements in electronics and remote assembly techniques may someday mean that this weather control, at least, could become science fact rather than science fiction. || Views and Reviews in American History, Literature, &; Fiction, by W. G. Simms."
fiction_mag_2000_408849.txt-202-26_fiction_nf_1847_749455.txt-768-53,Unrelated,"Vast improvements in electronics and remote assembly techniques may someday mean that this weather control, at least, could become science fact rather than science fiction. || The Peruvian annals may be deemed to show somewhat of the effects of this union, since there is a tinge of the marvellous spread over them down to the very latest period, which, like a mist before the reader's eye, makes it difficult to distinguish between fact and fiction."
fiction_news_1985_669432.txt-7-0_fictions_nf_1841_747994.txt-2145-20,Undecidable,"fiction, ' ' according to T. S. Eliot - is continued controversy. || This realization can not be easily effected as with the insane, for the maniac feels the contradiction of his fictions with the world; he therefore, finding the world in his turns against it with the hope that by its destruction he may realize the purposes of his diseased will."
fiction_news_1995_641116.txt-75-25_fiction_fic_2002_32251.txt-77-19,Identical,"People ask me why there aren't more black science fiction writers, and I say it's because there aren't more black science fiction writers. || As early as 1930 one reader, Hegory Joywater of Brooklyn, New York, writes that "" science fiction is a new endeavor."
fiction_news_1997_653759.txt-16-7_fiction_mag_1851_555692.txt-62-11,Closely Related,"Currently, of the top 10 hardcover fiction titles on The Times's list, seven feature female central characters: "" Hornet's Nest "" by Patricia Cornwell; "" Total Control "" by David Baldacci; "" Evening Class "" by Maeve Bincy; "" Small Town Girl "" by LaVyrle Spencer; "" Airframe "" by Michael Crichton; "" The List "" by Steve Martini, and "" The Deep End of the Ocean "" by Jacquelyn Mitchard. || To clothe moral and religious truths in an appropriate garb of fiction is not so simple a task as might seem from reading these graceful little tales, and observing the great numbers of books of the kind with which the press teems at Christmas and New-Year."
fiction_news_1997_653759.txt-29-2_fiction_mag_1851_555692.txt-62-11,Distantly Related,"We have fiction on one side of the store and then history and politics and biography on the other side, "" said Carla Cohen, an owner of the independent bookstore Politics and Prose in Washington. "" || To clothe moral and religious truths in an appropriate garb of fiction is not so simple a task as might seem from reading these graceful little tales, and observing the great numbers of books of the kind with which the press teems at Christmas and New-Year."
fiction_news_2001_660076.txt-12-10_fiction_nf_1853_771274.txt-1450-52,Distantly Related,"Many novels offer morality and value lessons, but contemporary fiction is still well behind in portraying the prominence of religion in US society. || The editors of the works above alluded to, should boldly and indignantly have declared, that from their own experience in the natural economy of the insect, they were able to pronounce the circumstances as related by Huber to be directly impossible, and the whole of them based on fiction and imposition. """
fiction_news_2004_648944.txt-16-8_fiction_mag_1829_553971.txt-99-6,Identical,"Jackson admitted that the reports were not all fiction, saying that the pressure of Bryant's legal situation had hurt his interaction with teammates. "" || It occurs in fact and in fiction, and in either case it is of a high species."
fiction_news_2004_661021.txt-44-32_fiction_mag_1831_554103.txt-131-8,Unrelated,"Martha Stewart awaits sentencing for lying to investigators; 28 top federal employees hold fake degrees; journalists at USA Today, The New York Times, and The Nation have presented fiction as fact. || The common impression seems to be, that fiction is the same with falsehood; so far from this, we apprehend that there is more truth in Scott's Old Mortality or Shakspeare's Richard III."
fiction_news_2007_643075.txt-41-12_fiction_fic_2002_32251.txt-19-22,Unrelated,"If this is arguably the most noxious conceit overworked in today's fiction, trust Mr. Ondaatje at least to express it exquisitely. || Awarded every year since 1955 at the World Science Fiction Convention (WorldCon), they are the oldest and best-known science fiction awards (Clute and Nicholls 1993: 595-600)."
fiction_news_2007_643075.txt-41-12_fictions_mag_1842_555050.txt-6-12,Unrelated,"If this is arguably the most noxious conceit overworked in today's fiction, trust Mr. Ondaatje at least to express it exquisitely. || But in narratives of fact of a personal nature, and in fictions of the same kind intended to be received as fact, the use of the first person in the narrator has been found most successful."
fiction_nf_1824_747685.txt-928-48_fiction_mag_1846_555387.txt-30-38,Closely Related,"But the exploits of the oldest heroes among the Greeks, Meleager, Tydeus, and others, before Hercules and Jason, were performed at home; and even those which are said to have been performed by Hercules out of Greece, are probably a later fiction, invented at the time when his name was first added to the number of the Argonauts, and the Grecian Hercules was confounded with the Phoenician. || For, now, not only the moralist by profession, but the man of letters, - the small poet who wants a market for his unsaleable wares, - ay, and the peddling writer of fiction, whose cheap literature is likely to cost much to the rising generation, - have discovered that the tone of humanity suits the public taste; and, as the language is easily assumed, the demand will soon have"
fiction_nf_1829_751465.txt-160-5_fiction_mag_1986_332364.txt-5-14,Undecidable,"Though I still retain the fiction of the monkish author Agapida, I have brought my narrative more strictly within historical bounds, have corrected and enriched it in various parts with facts recently brought to light by || For example, in Books we talk about that distinctive American contribution to detective fiction, the hard-boiled hero."
fiction_nf_1835_747509.txt-350-3_fiction_mag_1994_352480.txt-13-13,Unrelated,"Neither the noble fiction of the Stoics, that vice alone is an evil, and that grief is not one; nor the less elevated assertion /q/ of the ' UtiliiarianSt that our duty is always conformed to our interest, can sustain examination. || The Kevin Wade-Chris Conrad screenplay takes some humorless pains to make this science fiction plausible, and it's smart of director Ivan Reitman to be patient with all that."
fiction_nf_1835_747509.txt-694-1_fiction_news_2004_648944.txt-16-8,Closely Related,"This fiction exhibits the genius of Paganism: wherever we meet with it, we find there the characteristics of such a system - the deification of nature, considered as especially connected with each individual. || Jackson admitted that the reports were not all fiction, saying that the pressure of Bryant's legal situation had hurt his interaction with teammates. """
fiction_nf_1849_748137.txt-539-8_FICTION_nf_1859_747415.txt-1739-70,Unrelated,"But there is one more form of architectural fiction, which is so constant in the great periods that it needs respectful judgment I mean the facing of brick with precious stone. || , p. 423), "" Even under the supposition that Wilhelm von Humboldt, in his now past generation, when writing ' on the Diversity of Languages and Peoples, ' may have speculated upon the possibility of reducing both into one original stock, it will remain equally certain that, in such an assumed conclusion, he was biassed by no dogmatical respect for MYTHS, FICTION, or PRETENDED TRADITION; and furthermore that, if he grounded his results on the ' Kawi Sprache, ' he inadvertently built upon a quicksand, as subsequent researches have established. '"
fiction_nf_1849_748137.txt-539-8_fiction_fic_1835_7017.txt-109-23,Distantly Related,"But there is one more form of architectural fiction, which is so constant in the great periods that it needs respectful judgment I mean the facing of brick with precious stone. || The author has evidently studied the history and spirit of the period diligently; and he has imbodied them in a tale of fiction with such success, as to produce an historical novel of a high order of excellence."
fiction_nf_1849_748137.txt-539-8_fiction_nf_1979_773532.txt-706-4,Unrelated,"But there is one more form of architectural fiction, which is so constant in the great periods that it needs respectful judgment I mean the facing of brick with precious stone. || Sawyer also wrote award-winning fiction for children, and wrote and collected some of the choice stories being told today."
fiction_nf_1859_747504.txt-3129-17_FICTION_fic_1845_7316.txt-119-9,Undecidable,"There is no question that J. Fenimoro Cooper held the very front rank as a writer of fiction; his popularity in this respect has had no parallel in this country. || VIEWS &; REVIEWS OF AMERICAN HISTORY, LITERATURE &; FICTION."
fiction_nf_1979_773532.txt-706-4_fiction_nf_1829_751465.txt-160-5,Identical,"Sawyer also wrote award-winning fiction for children, and wrote and collected some of the choice stories being told today. || Though I still retain the fiction of the monkish author Agapida, I have brought my narrative more strictly within historical bounds, have corrected and enriched it in various parts with facts recently brought to light by"
fiction_nf_1997_773614.txt-614-8_fiction_nf_1979_773532.txt-706-4,Identical,"You knew what he meant.27 Tunis switched to fiction in 1930 for his first book, a tennis novel called American Girl that sold out its first edition of 3,500 copies, then disappeared for twenty years until it was reborn as a Hollywood film, the generic title changed to Hard, Fast and Beautiful. || Sawyer also wrote award-winning fiction for children, and wrote and collected some of the choice stories being told today."
fiction_nf_2004_746777.txt-257-14_fiction_nf_1984_774043.txt-536-24,Identical,"of fiction or whether "" as if "" itself is to be considered a fiction, i.e., "" feigned. "" || As her analysis proceeds in The Origins of Totalitarianism, totalitarianism is disclosed as the disposition to live a fiction or live by a fiction or enact a fiction or make the world over into a fiction.61 Totalitarianism is a systematic way of refusing the given reality and remaking it with an absolute lack of restraint."
fiction_nf_2004_746777.txt-31-29_fiction_fic_1835_7063.txt-1363-17,Undecidable,"The Problem of Function The terminological problem and the problem ofthe potential extension ofthe concept of fiction are linked to the question of the function that a concept of fiction is expected to fulfill, i.e.. the question of the purpose for which the term "" fiction "" is employed or for which a theory of fictionality has been constructed. || If this were played upon a stage, now, I would condemn it as an improbable fiction. """
fiction_nf_2008_774916.txt-59-21_fiction_mag_1981_494087.txt-95-13,Unrelated,"Nobody could be paid, published, lionized, or cherished among the gods of literature for writing any kind of fiction other than nurse romances. || We can also make it clear that we don't believe in the fiction of Soviet nonintervention."
fictions_fic_1857_2618.txt-2108-56_fiction_mag_1851_555692.txt-62-11,Distantly Related,"His eulogies of the colonists on his return were so glowing, and his representations were so well confirmed by his companions, that the exertions of the Frenchmen were no longer able to stifle their curiosity to know more of their neighbors, especially as the report of their returned tribes-men effectually contradicted the monstrous fictions which had been invented to deter them. || To clothe moral and religious truths in an appropriate garb of fiction is not so simple a task as might seem from reading these graceful little tales, and observing the great numbers of books of the kind with which the press teems at Christmas and New-Year."
fictions_fic_1857_2618.txt-2108-56_fiction_news_1997_653759.txt-11-32,Distantly Related,"His eulogies of the colonists on his return were so glowing, and his representations were so well confirmed by his companions, that the exertions of the Frenchmen were no longer able to stifle their curiosity to know more of their neighbors, especially as the report of their returned tribes-men effectually contradicted the monstrous fictions which had been invented to deter them. || Laurence J. Kirshbaum, chairman of Time Warner Trade Publishing, whose Warner Books imprint was among those rejecting "" The Poker Club, "" speaks of the "" feminization "" of fiction publishing in the last five years. """
fictions_mag_1825_553604.txt-31-5_fiction_news_2004_648944.txt-16-8,Identical,"Some preserve a fondness for fictions // almost as wild as those, which amused their earlier years, while others can be pleased Ofli * with the recital of what is strictly probable. || Jackson admitted that the reports were not all fiction, saying that the pressure of Bryant's legal situation had hurt his interaction with teammates. """
fictions_news_1998_657513.txt-35-33_fictions_nf_1856_747626.txt-1938-13,Undecidable,", where she was lecturing to architects at the Harvard Graduate School of Design, Susanka, a principal with Mulfinger, Susanka, Mahady and Partners in Minneapolis, describes the "" fictions "" many homes are built around. "" || The connection of the sovereign with legal proceedings has become one of those fictions, which mankind delight to uphold on account of their reverence for ancient forms."
fictions_nf_1841_747994.txt-2145-20_fiction_mag_1838_554606.txt-204-32,Undecidable,"This realization can not be easily effected as with the insane, for the maniac feels the contradiction of his fictions with the world; he therefore, finding the world in his turns against it with the hope that by its destruction he may realize the purposes of his diseased will. || Were Italy really oppressed with that torpor which many suppose, scarce any thing could be better adapted to rouse her, than that exciting mixture of historic truth and high colored fiction, which acts so powerfully upon the warm blood of the south."
fictions_nf_1845_771333.txt-565-18_fiction_fic_1847_7123.txt-192-21,Unrelated,"If set forth only as a novel and pleasing fancy, it may be classed with other ingenious fictions, that are published without a thought of deception. || I wish him in the outset to understand and believe that the narrative of events is truth and verity, not fiction; for I, Paul Peril, am a man, not of straw, but of flesh and blood: and what I record I have seen, and of it bear a part."
fictions_nf_1856_747626.txt-1938-13_fiction_nf_1828_747857.txt-439-40,Distantly Related,"The connection of the sovereign with legal proceedings has become one of those fictions, which mankind delight to uphold on account of their reverence for ancient forms. || Ludicrous and juvenile indeed, they would say, must be the credulity of any one sitting out to find somewhere, as a fact, what it requires the utmost of their inventive power but to figure out in fiction."
fictions_nf_2004_746777.txt-45-11_fictions_mag_1842_555050.txt-6-12,Identical,"After all, even though literary history provides many examples of fictions that put their fictionality on display, there are just as many instances of fiction that do not. || But in narratives of fact of a personal nature, and in fictions of the same kind intended to be received as fact, the use of the first person in the narrator has been found most successful."
gas_fic_1834_7055.txt-248-37_gas_mag_2005_378206.txt-13-11,Unrelated,"Fear faded away in the dazzling brilliancy of that smiling multitude, and my soul floated about in its delicious element of triumphant hope, with a sensation such as arises after a good dose of exhilarating gas. "" || The 400h handled well, accelerated quickly and quietly engaged its gas engine."
gas_fic_1835_7133.txt-1131-15_gases_nf_1848_747893.txt-3135-42,Closely Related,"Since the above paragraph was penned, the huge swinging lamps have been superseded by gas lights, which now brilliantly illuminate all the principal streets of the city. || But it is not alone by their direct action, that they affect plants injuriously; the putrid gases which they give out, are destructive to the young stems and foliage of plants, in proportion to their strength; such gases are, up to a certain point, absolute poisons, although, below that point, they are nutritious."
gas_fic_1836_7053.txt-407-9_gas_news_1965_725161.txt-24-11,Identical,"a man to the skies, as surely as gas does a balloon, unless he is well provided with ballast. || Fire Chief John Breheney said the explosion definitely was caused by gas."
gas_fic_1845_7262.txt-2198-1_gas_nf_1843_752682.txt-497-7,Closely Related,"The gas lights shed but a dim lustre through the thick drops that were flowing down the glass sides, that protected them from extinction. || If we force a fluid or a gas to become suddenly solid, leaving no time for its particles to arrange themselves, and cohere in that direction in which the cohesive attraction is strongest, no crystals will be formed, but the resulting solid will have a different colour, a different degree of hardness and cohesion, and will refract light differently; in one word, will be amorphous."
gas_fic_1849_5295.txt-1061-48_gas_mag_1979_320122.txt-11-18,Distantly Related,"-- Her remarks were copiously interspersed with oaths, which, out of respect for the reader's feelings and our own credit, we omit: -- "" Well, gals and fellers, being as how my Mike here has been a blowin ' off his gas, I might as well blow mine. || The U.S. Gulf Coast may also be awash with dollars, as drilling companies search for hard-to-get methane gas in deep rock strata."
gas_fic_1849_7192.txt-167-4_gas_fic_1836_7053.txt-407-9,Closely Related,"A chamber lighted with gas, the walls adorned with pictures -- Henry Clay and Andrew Jackson, framed side by side with the last Opera singer -- and in the centre, a supper table, strewn with the fragments of a luxurious feast, and with some dozen bottles of "" || a man to the skies, as surely as gas does a balloon, unless he is well provided with ballast."
gas_fic_1849_7192.txt-167-4_gas_nf_1843_752682.txt-448-43,Identical,"A chamber lighted with gas, the walls adorned with pictures -- Henry Clay and Andrew Jackson, framed side by side with the last Opera singer -- and in the centre, a supper table, strewn with the fragments of a luxurious feast, and with some dozen bottles of "" || In large towns, or such establishments as hotels, where coke is in demand, and where losses in stolen tallow or oil must be considered, together with the labour of snuffing candles and cleaning lamps, the higher price of gas is compensated."
gas_fic_1855_604.txt-2961-5_gas_nf_1844_755204.txt-629-14,Identical,"He died gloriously while inhaling gas -- levique flatu corrupitur, like the fama pudicitae in Hieronymus. || There can be little doubt that the infusion of a large dose of this gas into the atmosphere at the present day would be attended by precisely the same circumstances as in the time of the carboniferous formation."
gas_fic_1855_604.txt-4397-20_gas_mag_1846_555416.txt-42-18,Closely Related,"It was demonstrated, that the density of the comet's nucleus was far less than that of our rarest gas; and the harmless passage of a similar visitor among the satellites of Jupiter was a point strongly insisted upon, and which served greatly to allay terror. || A pint of oil when burned produces a pint and a quarter of water; a pound of gas, more than two and a half pounds of water."
gas_fic_1856_3447.txt-2166-27_gases_nf_1978_773837.txt-213-19,Distantly Related,"If he paused and seemed about to relapse into silence, Edith would draw a long breath, as if she had just been inhaling some exhilarating gas, and exclaim, -- "" Oh! || The processes prove economically viable under some conditions, and will be discussed in some detail for specific pollutant gases."
gas_fic_1858_1282.txt-2667-13_gas_fic_1856_3447.txt-5283-14,Identical,"And now, when it was night, and two thousand jets of gas threw a blaze of light over the massive pile, which seemed suddenly transformed into a regal palace, where high colors and cheap revelry went hand in hand, the party || I could have borne the faintness and oppression caused by the odor of the gas better than that dark, unshrinking glance."
gas_fic_1962_10420.txt-974-17_gas_mag_1981_492116.txt-40-7,Undecidable,They told him the superintendent had come home from Minersville to find the house filled with escaping gas and || It will also tell you how much gas you'll consume on the journey.
gas_fic_1966_10480.txt-1771-65_gases_nf_1855_748018.txt-2310-17,Distantly Related,"had learned so soon that the Communists had no intention of permitting him to exercise any real influence upon events, had found himself attacked by hisThe World of Walter Wonderful io5fellow Africans and Asians for his decision to be fair to the white nations, had found all hopes dissipated in the conflicting hatreds and suspicions that swirled constantly like a sickening and fatal gas through all the handsome chambers below. || The commonly admitted belief is, that they are produced by the expansive force of steam and gases, as we shall show hereafter."
gas_fic_1967_10486.txt-3311-6_gases_news_2007_637918.txt-38-20,Identical,"And it wasn't no tear gas he was throwin '. || ("" Removing just one 20-mile trip each week from your routine can prevent more than 1,200 pounds of greenhouse gases a year. """
gas_fic_1972_780011.txt-2324-16_gas_fic_1858_1282.txt-3362-17,Undecidable,"The first one who cracks and talks not only sends all six of us to the gas chamber but finishes reanimation permanently. "" || General Benthornham had, in the meantime, taken a seat where the bright glare of the gas shone full upon his face, and as the major proceeded with his narrative, would every now and then interpose an approving, "" See that now! """
gas_fic_1980_13973.txt-1643-11_gas_mag_2007_389382.txt-194-12,Undecidable,"So I haven't had an opportunity to look at the gas gauge. || What impressed us more were features like the Urika 2's improved gas system, self-cleaned by a spinning piston to keep it working longer between cleanings; its magazine cutoff; the new, easier-to-close bolt release (someone at Beretta finally listened); the extra recoil pad"
gas_fic_1993_25005.txt-3697-26_gas_mag_1840_554766.txt-184-12,Unrelated,"A good mood overflows in openness to others; the Foundation station-wagon slowed and pulled up level with a brother in trouble, run out of gas. || Moselle exploded because her boilers were empty, from the effect of gas generated upon the sudden admission of water, on the starting of her forcing-pump. """
gas_fic_1996_54425.txt-202-14_gas_fic_1997_54610.txt-162-2,Unrelated,"Around us lay the most beautiful city in the world, already flickering with gas lamps, lining the prominent avenues. || to the gas station on the corner, and Francie Lou sat."
gas_fic_1998_43313.txt-682-1_gas_mag_1829_553961.txt-124-41,Identical,"Swamp gas, "" she grumbled in disgust. "" || The generality of the houses, moreover, offer something attractive in the fine arts; and in returning home on an evening, the city, the bridges, and the Mill-dam are very well lighted, not indeed with gas, but with reflecting lamps, and none of hat disorderly conduct is observed in the // streets, which so often shocks the mind in the cities of England. '"
gas_mag_1818_553165.txt-174-2_gas_nf_2003_746858.txt-112-17,Identical,"by a gas lighter than air, the whole. || Sanitizing stockpiles High temperatures or intense radiation can destroy chemical or biological agents such as VX nerve gas or weaponized anthrax."
gas_mag_1835_554331.txt-58-8_gases_nf_1848_747893.txt-3135-42,Identical,"Clear as crystal) sparkling with carbonic acid gas, and effervescing quite as much as champagne, it was nevertheless miserably cold; and the first morning, what with the gas, and what with the low temperature of this cold iron water, it was about as much I could do to swallow it; and, for a few seconds, feeling as if it had sluiced my stomach completely by surprise, I stood hardly knowing what was about to happen; when, instead of my teeth chattering as I expected, I felt the water suddenly grow warm within my waistcoat, and a slight intoxication, or rather exhilaration, succeeded || But it is not alone by their direct action, that they affect plants injuriously; the putrid gases which they give out, are destructive to the young stems and foliage of plants, in proportion to their strength; such gases are, up to a certain point, absolute poisons, although, below that point, they are nutritious."
gas_mag_1963_478096.txt-209-12_gas_nf_1845_747909.txt-848-14,Unrelated,"Although the University's permanent endowment, which derives from oil and gas leases on its land holdings, ranks second only to Harvard, only the income from the endowment can be spent, and one-third of that income must be given to the University's rural and somewhat decadent kinsman, Texas A &; M. The source of about 60 per cent of the school's income is state appropriations, and in comparison with the funds granted to eminent state universities, those appropriations have been || Bulk for bulk, therefore, sea water must contain a less volume of gas than fresh water."
gas_mag_1977_288155.txt-20-26_gas_mag_1977_491691.txt-60-10,Identical,"It advocated an "" all-American "" solution: building a gas pipeline alongside the existing Alaskan oil pipeline to the port of Valdez, where the gas would be liquefied and shipped in special tankers to California. || The migrant dwellings typically have electricity and one or two gas burners on which the women cook their flour tortillas in flat skillets."
gas_mag_1977_491691.txt-60-10_gas_news_2001_627694.txt-1287-11,Identical,"The migrant dwellings typically have electricity and one or two gas burners on which the women cook their flour tortillas in flat skillets. || Money still filtered into the trust, and the oil and gas holdings remained valuable."
gas_mag_1979_320122.txt-11-18_gas_fic_1834_7055.txt-248-37,Distantly Related,"The U.S. Gulf Coast may also be awash with dollars, as drilling companies search for hard-to-get methane gas in deep rock strata. || Fear faded away in the dazzling brilliancy of that smiling multitude, and my soul floated about in its delicious element of triumphant hope, with a sensation such as arises after a good dose of exhilarating gas. """
gas_mag_1979_320126.txt-0-8_gas_nf_1844_755204.txt-2807-21,Closely Related,"@@320126 A dip instead of a trip As gas prices climb and lines form at the pump, more and more harried motorists are taking the plunge. || Requiring little oxygen, they could have existed in an atmosphere containing a less proportion of that gas to carbonic acid gas than what now obtains."
gas_mag_1981_326496.txt-9-11_Gas_fic_1853_9200.txt-2512-29,Undecidable,"English later showed the note to colleagues of his with natural gas interests among their constituents. || To which the youth replied by thrusting his tongue into one cheek, closing one eye in an indescribable manner, and repeating, emphatically the monosyllable, "" Gas! """
gas_mag_1981_326496.txt-9-11_gas_mag_2000_403680.txt-7-28,Identical,"English later showed the note to colleagues of his with natural gas interests among their constituents. || On wintery evenings, my three boys, squeaky clean from this ritual, thunder down the stairs and slap the wall switch that niftily starts up the gas fire."
gas_mag_1995_354007.txt-22-35_gas_fic_1845_7262.txt-2198-1,Identical,"The Republican lawmakers envision victory in a 15-year battle to open part of Alaska's Arctic National Wildlife Refuge, the 19-million-acre wilderness area that is a breeding ground for the porcupine caribou, to gas and oil drilling. || The gas lights shed but a dim lustre through the thick drops that were flowing down the glass sides, that protected them from extinction."
gas_mag_1995_354007.txt-22-35_gas_nf_1848_747893.txt-3400-18,Closely Related,"The Republican lawmakers envision victory in a 15-year battle to open part of Alaska's Arctic National Wildlife Refuge, the 19-million-acre wilderness area that is a breeding ground for the porcupine caribou, to gas and oil drilling. || I have never noticed any effect produced upon the foliage of tree or herb from the odor or gas arising therefrom."
gas_mag_2000_403680.txt-7-28_gas_mag_1834_554283.txt-211-22,Closely Related,"On wintery evenings, my three boys, squeaky clean from this ritual, thunder down the stairs and slap the wall switch that niftily starts up the gas fire. || Some physiologists are of opinion, that all the oxygen that has disappeared, may be accounted for by the carbonic acid gas that is formed, while others believe that a portion has united with the blood."
gas_mag_2000_403680.txt-7-28_gas_nf_1843_752682.txt-497-7,Closely Related,"On wintery evenings, my three boys, squeaky clean from this ritual, thunder down the stairs and slap the wall switch that niftily starts up the gas fire. || If we force a fluid or a gas to become suddenly solid, leaving no time for its particles to arrange themselves, and cohere in that direction in which the cohesive attraction is strongest, no crystals will be formed, but the resulting solid will have a different colour, a different degree of hardness and cohesion, and will refract light differently; in one word, will be amorphous."
gas_mag_2000_403680.txt-7-28_gas_nf_1845_747909.txt-1197-14,Identical,"On wintery evenings, my three boys, squeaky clean from this ritual, thunder down the stairs and slap the wall switch that niftily starts up the gas fire. || It is in virtue of its capillary diffusion through atmospheric air that carbonic acid gas is brought in contact with the leaves; and when there reduced, it is"
gas_mag_2006_397910.txt-95-18_GAS_fic_2004_780508.txt-903-0,Identical,This headline brought to you by the oil industry Don't automatically assume a hybrid car will save gas. || GAS STATION -- CONTINUOUS Heroine goes up to the service window with Tubbs and looks inside.
