annotation_lbl,category,sentence
attacks_mag_2002_371999.txt-12-46_attack_mag_1981_322209.txt-3-7,Identical,"At least one face is familiar to U.S. investigators: Ramzi Binalshibh, a 29-year-old Yemeni who appears wearing a red kaffiyeh, was named as an unindicted co-conspirator of Zacarias Moussaoui, the French operative arrested in August and indicted Dec. 11 for planning terrorist attacks. || Mubarak ordered his government to launch an attack on the economic malaise that many analysts consider to be the main cause of the discontent that threatens his regime."
attacks_mag_2002_371999.txt-12-46_attack_nf_1844_749098.txt-1617-40,Identical,"At least one face is familiar to U.S. investigators: Ramzi Binalshibh, a 29-year-old Yemeni who appears wearing a red kaffiyeh, was named as an unindicted co-conspirator of Zacarias Moussaoui, the French operative arrested in August and indicted Dec. 11 for planning terrorist attacks. || But, as if the cowardice of their countrymen had stung them into a determination to show, at all hazards, that they, at least, were made of very different stuff, they not only resisted the attack of the enemy, but carried the bayonet into his ranks."
attacks_mag_2002_397275.txt-24-3_attack_mag_1828_553929.txt-364-34,Closely Related,"The Sept. 11 attacks, ironically, interrupted the last stage of the Administration's defense review, which was to focus on the need to retool the Department of Defense to deal with longer-term threats. || Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire."
attacks_mag_2005_379095.txt-6-29_attack_news_1994_606745.txt-26-26,Identical,"But as the trail of bodies that began with the first bombing of the World Trade Center in 1993 continues to lengthen, we need to ask why the attacks || In the heat of their anger, many Israelis interviewed today expressed frustration with the fruits of peace and Rabin's strategy for securing citizens against attack. """
attacks_mag_2007_387325.txt-12-20_attacks_news_1991_612479.txt-40-20,Closely Related,"At our clinic, and at other top heart clinics across the country, our patients almost never have heart attacks, "" Agatston says. "" || The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms."
attacks_news_1961_722130.txt-4-23_attack_mag_1854_555935.txt-131-30,Distantly Related,"Referring to the recent mayoral campaign in New York City, the Republican leader accused the Democrats of "" dema- ' gogic "" attacks and "" making a political football "" out of rent control. || 18* // The development of Comte's system, after the outlines of it had been completed in his own mind, was delayed, in 1826, by an attack of mental disease, from which, if it had been left to take its own course, he thinks he should have speedily recovered."
attacks_news_1989_669714.txt-32-21_attack_fic_1838_7086.txt-2732-33,Identical,"' Some US officials are also angered by what they suspect is Assad ' s quiet encouragement of the attempted cross-border attacks from southern Lebanon into Israel. || being protected by the batteries of New-York, Governor's Island, and Red Hook; that, on the arrival of their fleet through the Sound, instead of making a direct attack on New-York, they should land at Kingsbridge, and take up a position across the island of New-York, cut off all communication with the mainland, and, blockading General Washington by land and water, compel him to capitulate on their own terms. """
attacks_news_1989_669714.txt-32-21_attacks_news_1991_612479.txt-40-20,Distantly Related,"' Some US officials are also angered by what they suspect is Assad ' s quiet encouragement of the attempted cross-border attacks from southern Lebanon into Israel. || The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms."
attacks_news_1991_612479.txt-40-20_attack_fic_1968_781997.txt-4233-2,Closely Related,"The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms. || The dreadful attack upon Crystal Knox had been the more dramatic aspect of it; but the fact that, even after that warning, Ted had actually been about to let himself be dragged into the vortex of the so-called "" Peace Party "" movement was, in Ceil's mind, far more fundamental and frightening"
attacks_news_1997_611600.txt-65-2_attack_mag_1828_553929.txt-364-34,Closely Related,"Among the attacks involving Chili's family that will be probed at this week's hearings is that against Lerothodi Ikaneng, a defector from the football club who went to the Chili family for help and was a friend of Chili's son Sibusiso. || Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire."
attacks_news_2004_640221.txt-13-20_attack_mag_1828_553929.txt-364-34,Closely Related,"The Post also reported that dozens of women returning from war duty in Iraq have sought assistance because of alleged attacks by fellow soldiers while overseas. || Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire."
attacks_nf_1833_747463.txt-2020-14_attack_mag_1828_553929.txt-364-34,Undecidable,"It knots, that it may unravel, itself; one of its slopes attacks, the other relieves. || Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire."
attacks_nf_1845_747928.txt-826-66_attack_mag_1828_553929.txt-364-34,Identical,"Such are some of the disadvantages of a light sandy soil; and, in thoroughly examining many of the fruit gardens of the middle states the last few seasons, we could not fail to be struck with the fact that in nine cases out of ten, where a variety of fruit was unusually liable to disease, to blight, or to the attacks of || Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire."
attacks_nf_1845_747928.txt-826-66_attack_mag_1854_555935.txt-131-30,Identical,"Such are some of the disadvantages of a light sandy soil; and, in thoroughly examining many of the fruit gardens of the middle states the last few seasons, we could not fail to be struck with the fact that in nine cases out of ten, where a variety of fruit was unusually liable to disease, to blight, or to the attacks of || 18* // The development of Comte's system, after the outlines of it had been completed in his own mind, was delayed, in 1826, by an attack of mental disease, from which, if it had been left to take its own course, he thinks he should have speedily recovered."
attacks_nf_1845_748321.txt-2041-23_attack_fic_1839_7024.txt-2377-9,Closely Related,"Its sympathy for my brethren in bonds -- its scathing denunciations of slaveholders -- its faithful exposures of slavery -- and its powerful attacks upon the upholders of the institution -- sent a thrill of joy through my soul, such as I had never felt before! || I thought I had just awoke, after the attack which was made upon me by the assassin, when I was on my way to Mr. Marisett's house."
attacks_nf_1847_754437.txt-1509-47_attack_fic_1839_7024.txt-2377-9,Closely Related,"The leaf-cutting ants are confined to tropical America; and we can easily understand that trees and vegetables introduced from foreign lands where these ants are unknown could not have acquired, excepting accidentally, and without any reference to the ants, any protection against their attacks, and now they are most eagerly sought by them. || I thought I had just awoke, after the attack which was made upon me by the assassin, when I was on my way to Mr. Marisett's house."
attacks_nf_1847_754437.txt-1509-47_attacks_news_1991_612479.txt-40-20,Identical,"The leaf-cutting ants are confined to tropical America; and we can easily understand that trees and vegetables introduced from foreign lands where these ants are unknown could not have acquired, excepting accidentally, and without any reference to the ants, any protection against their attacks, and now they are most eagerly sought by them. || The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms."
attacks_nf_1847_754437.txt-3107-5_attack_fic_2009_36778.txt-461-18,Distantly Related,"A slight immunity from the attacks of acari and pediculi might in a tropical country more than compensate an animal for the loss of its hairy coat, especially in the case of the domesticated dog, which finds shelter with its master, has not to seek for its food at night, and is protected from the attacks of stronger animals. || I didn't mean it to come out that harshly, but damn it, I felt under attack here."
attacks_nf_1994_773891.txt-987-21_attack_mag_1854_555935.txt-131-30,Identical,"As we will be discussing in Chapter 15, the value of levels of cholesterol in the blood in predicting heart attacks is not simple, although I think there is complete agreement that our diet should not make it go up too much. || 18* // The development of Comte's system, after the outlines of it had been completed in his own mind, was delayed, in 1826, by an attack of mental disease, from which, if it had been left to take its own course, he thinks he should have speedily recovered."
attacks_nf_2001_746295.txt-103-27_attacks_news_1966_725841.txt-34-33,Identical,"Indeed, they are widely seen to be an excuse for ongoing American and British bombing of Iraq; the targets have no relation to preventing Iraqi attacks against vulnerable minorities. || They feel the war in Vietnam could be concluded honorably if only the parties concerned accepted U Thant's three points, beginning with the first which calls for the suspension of air attacks on North Vietnam."
ball_fic_1822_7275.txt-583-127_ball_fic_1842_555.txt-2985-38,Identical,"One said that he had searched the Bible from Genesis to Revelation, and he could not find a text that expressly treated of that enormity, but that was manifestly because it was a sin too heinous to be spoken of in holy writ; he said that dancing was one of the most offensive of all the rites of those savage nations that were under the immediate and visible government of the prince of this world; and, finally, he referred them to the church documents, those precious records of the piety, and wisdom, and purity of their ancestors; and they would there find a rule which prohibited any church-member from frequenting, or being present at, a ball, or dance, or frolic, or any such assembly of Satan; and they would moreover find || There, once in a while, was seen the thin, care-worn, melancholy visage of an old tory, with a Wig that, in times long past, had perhaps figured at a Province House ball."
ball_fic_1822_7275.txt-583-127_ball_fic_2006_27868.txt-115-4,Unrelated,"One said that he had searched the Bible from Genesis to Revelation, and he could not find a text that expressly treated of that enormity, but that was manifestly because it was a sin too heinous to be spoken of in holy writ; he said that dancing was one of the most offensive of all the rites of those savage nations that were under the immediate and visible government of the prince of this world; and, finally, he referred them to the church documents, those precious records of the piety, and wisdom, and purity of their ancestors; and they would there find a rule which prohibited any church-member from frequenting, or being present at, a ball, or dance, or frolic, or any such assembly of Satan; and they would moreover find || As always, the ball exploded off his club face and rode the soft wind to disappear beyond the sloping fairway and run a dozen yards farther, leaving him a short iron to the green."
ball_fic_1823_7214.txt-685-52_ball_nf_1838_747482.txt-1194-43,Identical,"He had, also, with the view of ingratiating himself still more firmly into their good graces, invited several of them, and two or three of their ladies, to the ceremony; having resolved in his own mind that the festivities of the day should conclude with a ball. || Billiards, cards, Pharo and other games of hazard, are to be found at every hundred steps, in every street and alley of Paris; haunted by blacklegs in waiting for your purse; and there is scarce a private ball or soiree, even to those of the court, in which immense sums are not lost and won, by gambling."
ball_fic_1823_7241.txt-6369-39_ball_fic_1854_9218.txt-3589-17,Unrelated,"He was one of the cast-iron creatures of our revolution, who having been in many battles, like some of our mud forts, had caught their trick, of growing stronger and more impenetrable by bullet and ball. || He never came near me all day, and toward night I began to dress for the ball."
ball_fic_1823_7242.txt-4039-10_ball_fic_1842_555.txt-2985-38,Unrelated,"-- Saying this, I discharged it; and the ball rattled against the chimney, and came back to my feet. "" || There, once in a while, was seen the thin, care-worn, melancholy visage of an old tory, with a Wig that, in times long past, had perhaps figured at a Province House ball."
ball_fic_1823_7242.txt-4039-10_balls_fic_1839_7088.txt-3560-5,Identical,"-- Saying this, I discharged it; and the ball rattled against the chimney, and came back to my feet. "" || I believe a score of balls struck my person, yet they seemed to fall from my cloak harmlessly like hailstones. """
ball_fic_1823_7242.txt-533-16_ball_nf_1838_747482.txt-1194-43,Unrelated,"It was not, that the pupil enlarged -- but the pupil -- iris -- and ball -- instantaneously, would grow to twice their usual size. || Billiards, cards, Pharo and other games of hazard, are to be found at every hundred steps, in every street and alley of Paris; haunted by blacklegs in waiting for your purse; and there is scarce a private ball or soiree, even to those of the court, in which immense sums are not lost and won, by gambling."
ball_fic_1827_9757.txt-2290-11_ball_fic_1854_9218.txt-3589-17,Unrelated,"The loudness of this explosion, and the shock which the ball produced in my brain, sunk me into || He never came near me all day, and toward night I began to dress for the ball."
ball_fic_1827_9757.txt-2290-11_ball_news_1995_641078.txt-228-4,Identical,"The loudness of this explosion, and the shock which the ball produced in my brain, sunk me into || Sacred Heart in-bounded the ball and scored an uncontested layup."
ball_fic_1831_8376.txt-1618-22_ball_news_1995_641078.txt-228-4,Identical,"He skims the blue tide in his birchen canoe, Where the foe in the moon-beams his path may descry; The ball to its scope may speed rapid and true, And lost in the wave be thy father's death cry! || Sacred Heart in-bounded the ball and scored an uncontested layup."
ball_fic_1834_7030.txt-1791-42_ball_fic_1842_555.txt-2985-38,Unrelated,"Scarcely had the words died upon his lips, ere she sprang from the grasp of the officer, and locked her hands around the neck of her lover, exclaiming, "" Now you may shoot him through me -- no ball enters his body but through mine. || There, once in a while, was seen the thin, care-worn, melancholy visage of an old tory, with a Wig that, in times long past, had perhaps figured at a Province House ball."
ball_fic_1834_7030.txt-1791-42_balls_mag_1967_140077.txt-264-5,Identical,"Scarcely had the words died upon his lips, ere she sprang from the grasp of the officer, and locked her hands around the neck of her lover, exclaiming, "" Now you may shoot him through me -- no ball enters his body but through mine. || There were now about 20 balls, many of them shockingly bright and pristine, with not a mark on them except perhaps, as I imagined suddenly, a small PC for Paul Christman stamped on the cover."
ball_fic_1835_7272.txt-979-1_ball_mag_1835_554348.txt-508-19,Unrelated,"The ball is given in honour of her arrival, I hear. "" || The a-frighted birds fled swiftly, gathering themselves into a mass so dense, that it resembled a black ball."
ball_fic_1835_7272.txt-979-1_ball_nf_1838_747482.txt-1194-43,Identical,"The ball is given in honour of her arrival, I hear. "" || Billiards, cards, Pharo and other games of hazard, are to be found at every hundred steps, in every street and alley of Paris; haunted by blacklegs in waiting for your purse; and there is scarce a private ball or soiree, even to those of the court, in which immense sums are not lost and won, by gambling."
ball_fic_1839_7011.txt-542-29_ball_nf_1838_747482.txt-1194-43,Identical,"whom I found no longer alone, but surrounded by quite a family -- his wife and children -- who, it seemed, had been away at a ball, or other merrymaking, at a neighbouring estate, and had either just returned, or had arrived late in the night, while I was sound asleep. || Billiards, cards, Pharo and other games of hazard, are to be found at every hundred steps, in every street and alley of Paris; haunted by blacklegs in waiting for your purse; and there is scarce a private ball or soiree, even to those of the court, in which immense sums are not lost and won, by gambling."
ball_fic_1839_7067.txt-1729-29_balls_mag_1967_140077.txt-264-5,Identical,"It now appears that circumstances connected with the arrest of the parties led to a hostile meeting at Hoboken, early this morning, when Mr. Ellingbourne received the ball of Clifton in his side, near the region || There were now about 20 balls, many of them shockingly bright and pristine, with not a mark on them except perhaps, as I imagined suddenly, a small PC for Paul Christman stamped on the cover."
ball_fic_1840_9329.txt-1163-29_ball_nf_1838_747482.txt-1194-43,Unrelated,"Uzzial Putnam In his natural tone while the Serjeant is upstage Comfortable -- guess you shall, and have headache enough to carry a double-breasted gristmill or a rifle ball a hundred and || Billiards, cards, Pharo and other games of hazard, are to be found at every hundred steps, in every street and alley of Paris; haunted by blacklegs in waiting for your purse; and there is scarce a private ball or soiree, even to those of the court, in which immense sums are not lost and won, by gambling."
ball_fic_1843_7208.txt-4384-11_ball_fic_2008_36315.txt-261-17,Identical,"Particularly as the weathercock's a silverside, with a gold ball in its mouth! || Wedging myself into the pack, I tried to make a grab at the man with the ball."
ball_fic_1845_7071.txt-287-27_ball_fic_2009_36543.txt-144-3,Unrelated,"I will submit it to yourself, which is the most elevating employment, to spend one's time and ingenuity in decorating a dress for a ball, arranging a few flowers for the hair, and ransacking every dry goods store for the particular shade of a riband, or faithfully to superintend that domestic economy which gives pleasure to the kind husband, and by regularity and becoming dignity creates the fear of doing wrong in the servants? || you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory."
ball_fic_1846_7527.txt-54-30_ball_news_1995_641078.txt-228-4,Identical,"2 With all the news, and more than all, sir; -- 3 Puffs for the last dramatic star; 4 And cuts at Mrs. M.'s last ball, sir! || Sacred Heart in-bounded the ball and scored an uncontested layup."
ball_fic_1846_8193.txt-880-5_ball_mag_1970_479117.txt-88-13,Identical,"kite soars high, the ball rebounds, and darts the merry hoop -- The woods re-echo once again, to boyhood's noisy glee, And tiny mills beside the brook are turning rapidly. || They were building hi-fi speakers at Braun's no bigger than a tennis ball, but with an inimitable purity of tone."
ball_fic_1846_8891.txt-2822-24_ball_nf_1838_747482.txt-1194-43,Unrelated,"Now, pray, sir, are you and I to go home to our dinners, or are we to swallow a forced-meat ball in the fields? || Billiards, cards, Pharo and other games of hazard, are to be found at every hundred steps, in every street and alley of Paris; haunted by blacklegs in waiting for your purse; and there is scarce a private ball or soiree, even to those of the court, in which immense sums are not lost and won, by gambling."
ball_fic_1846_8891.txt-2822-24_balls_mag_1854_566434.txt-121-2,Distantly Related,"Now, pray, sir, are you and I to go home to our dinners, or are we to swallow a forced-meat ball in the fields? || of the balls, shaped out of rock, nearly two feet in diameter, such as used to be employed when it was fired, lie near at hand."
ball_fic_1847_7190.txt-1067-20_balls_fic_1842_7206.txt-3298-50,Unrelated,"Even as he directs the fire, the flanks of his horse are torn in bloody fragments by a cannon ball -- they fall to the earth, the horse, writhing over his prostrate master. || And yet the Round-Rimmers condescend to join the common world in certain of their observances; they have committees, among themselves, where small men swell into great, by dint of volubility and intrigue; they make presentations after their fashion to distinguished men; and give complimentary balls, where they get a fever to a boiling pitch."
ball_fic_1848_7005.txt-128-33_ball_fic_2008_36315.txt-261-17,Distantly Related,"The lid of one eye was closed entirely; and that of the other so much so, as just to leave a dull, lead-colored rim of the lower part of the ball visible. || Wedging myself into the pack, I tried to make a grab at the man with the ball."
ball_fic_1848_7005.txt-3453-29_ball_fic_2009_36543.txt-144-3,Identical,"As it was, however, they approached within a few feet, and got between Luther and the fire, their eyes the while fixed intently on the ball, which the Necromancer, to puzzle them, now commenced turning rapidly over and over in his hands. || you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory."
ball_fic_1848_7005.txt-3453-29_balls_fic_1842_7206.txt-3298-50,Unrelated,"As it was, however, they approached within a few feet, and got between Luther and the fire, their eyes the while fixed intently on the ball, which the Necromancer, to puzzle them, now commenced turning rapidly over and over in his hands. || And yet the Round-Rimmers condescend to join the common world in certain of their observances; they have committees, among themselves, where small men swell into great, by dint of volubility and intrigue; they make presentations after their fashion to distinguished men; and give complimentary balls, where they get a fever to a boiling pitch."
ball_fic_1848_7154.txt-793-3_ball_fic_1854_9218.txt-3589-17,Unrelated,"Not a single ball took effect, however; for so fierce and rapid was the charge of the dragoons, down the abrupt hill-side, that the dismounted Mexicans over-shot them, and were in their turn all sabred or shot down, before they had time to draw a sword, much less || He never came near me all day, and toward night I began to dress for the ball."
ball_fic_1848_7154.txt-793-3_balls_fic_1852_2364.txt-2112-3,Identical,"Not a single ball took effect, however; for so fierce and rapid was the charge of the dragoons, down the abrupt hill-side, that the dismounted Mexicans over-shot them, and were in their turn all sabred or shot down, before they had time to draw a sword, much less || Hatchie extracted the balls from this one, and loaded the pair with one ball each, leaving the unmatched one blank."
ball_fic_1848_7193.txt-531-19_balls_fic_1842_7206.txt-3298-50,Unrelated,"He does not heed the panther, which writhes upon the sod, its skull cloven by the fortunate ball. || And yet the Round-Rimmers condescend to join the common world in certain of their observances; they have committees, among themselves, where small men swell into great, by dint of volubility and intrigue; they make presentations after their fashion to distinguished men; and give complimentary balls, where they get a fever to a boiling pitch."
ball_fic_1849_7196.txt-661-9_ball_mag_2004_413914.txt-69-11,Unrelated,"Come, my friends -- who's for the ball? "" || That happens when you don't get on top of the ball or throw it without the proper arm action, "" Willis says."
ball_fic_1850_7222.txt-1209-29_ball_mag_1988_90553.txt-39-23,Unrelated,"These, our Italian Divinities, my dear Fritz, have been the centres of more active conversation, and the subjects of livelier debate in salon, at ball, and upon the street, than all the political heroes of the hour -- not excepting the sick lion of the South, now mumbling like Dagon in his cave, over the bones of his victims. || Dowis, who hails from Ty Cobb's hometown of Royston, Ga., is quick-footed and quick-witted, able to flip the ball to a trailing halfback at the last split second."
ball_fic_1850_7222.txt-1209-29_ball_nf_1838_747482.txt-1194-43,Identical,"These, our Italian Divinities, my dear Fritz, have been the centres of more active conversation, and the subjects of livelier debate in salon, at ball, and upon the street, than all the political heroes of the hour -- not excepting the sick lion of the South, now mumbling like Dagon in his cave, over the bones of his victims. || Billiards, cards, Pharo and other games of hazard, are to be found at every hundred steps, in every street and alley of Paris; haunted by blacklegs in waiting for your purse; and there is scarce a private ball or soiree, even to those of the court, in which immense sums are not lost and won, by gambling."
ball_fic_1851_2538.txt-2611-9_ball_mag_1970_479117.txt-88-13,Identical,"There was but a small quantity of powder and ball, few tools to build entrenchments with, and a great deficiency of provisions and clothes for the soldiers. || They were building hi-fi speakers at Braun's no bigger than a tennis ball, but with an inimitable purity of tone."
ball_fic_1851_746.txt-5431-59_ball_news_1995_641078.txt-228-4,Identical,"Again: as the profound calm which only apparently precedes and prophesies of the storm, is perhaps more awful than the storm itself; for, indeed, the calm is but the wrapper and envelope of the storm; and contains it in itself, as the seemingly harmless rifle holds the fatal powder, and the ball, and the explosion; so the graceful repose of the line, as || Sacred Heart in-bounded the ball and scored an uncontested layup."
ball_fic_1852_9031.txt-120-8_ball_fic_2009_36543.txt-144-3,Unrelated,"I now remembered that one night at a ball in Swansdown, I had been introduced to a stranger of that name; and I cheerfully made known my recognition, and cordially shook his hand; for the very fact that he had been once in the village of my nativity, made him appear to me like an old and valued friend. "" || you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory."
ball_fic_1852_9031.txt-120-8_balls_fic_1842_7206.txt-3298-50,Identical,"I now remembered that one night at a ball in Swansdown, I had been introduced to a stranger of that name; and I cheerfully made known my recognition, and cordially shook his hand; for the very fact that he had been once in the village of my nativity, made him appear to me like an old and valued friend. "" || And yet the Round-Rimmers condescend to join the common world in certain of their observances; they have committees, among themselves, where small men swell into great, by dint of volubility and intrigue; they make presentations after their fashion to distinguished men; and give complimentary balls, where they get a fever to a boiling pitch."
ball_fic_1853_7455.txt-744-1_ball_fic_1966_10470.txt-2330-9,Identical,"The ball that wounds the mated dove Inflicts but little pain; But bitter is this shaft of love By which my soul is slain! || the sheriff said, taking aim at a red ball. """
ball_fic_1855_1273.txt-2451-29_balls_fic_1852_2364.txt-2112-3,Unrelated,"It was untoward; but in the course of the evening she was a little comforted by a proposal from Lady Rotherwood to take her and Lilias to a ball at Raynham, which was to take place in January; and as soon as the gentlemen appeared, they submitted the invitation to their father, while Lady Rotherwood pressed William to accompany them, and he was refusing. ' || Hatchie extracted the balls from this one, and loaded the pair with one ball each, leaving the unmatched one blank."
ball_fic_1856_1562.txt-4022-8_ball_news_1995_641078.txt-228-4,Unrelated,I was not anxious to keep up the ball of conversation which he had begun with a spirit so mixed up of contradictions -- so earnest yet so playful. || Sacred Heart in-bounded the ball and scored an uncontested layup.
ball_fic_1856_2880.txt-5292-4_ball_fic_1854_9218.txt-3589-17,Identical,"He went to the ball and polked himself into the good graces of Miss Juliet Trevor. || He never came near me all day, and toward night I began to dress for the ball."
ball_fic_1856_2880.txt-6515-14_ball_fic_2006_27868.txt-115-4,Identical,"Make your game, gentlemen, "" said this individual, "" while the ball spins. || As always, the ball exploded off his club face and rode the soft wind to disappear beyond the sloping fairway and run a dozen yards farther, leaving him a short iron to the green."
ball_fic_1856_2880.txt-6515-14_ball_nf_1838_747482.txt-1194-43,Unrelated,"Make your game, gentlemen, "" said this individual, "" while the ball spins. || Billiards, cards, Pharo and other games of hazard, are to be found at every hundred steps, in every street and alley of Paris; haunted by blacklegs in waiting for your purse; and there is scarce a private ball or soiree, even to those of the court, in which immense sums are not lost and won, by gambling."
ball_fic_1856_3677.txt-4866-23_balls_fic_1852_2364.txt-2112-3,Identical,"It was supposed that he would perform some extraordinary exploits, and he was called Onwe Bahmondoong, or he that carries a ball on his back. || Hatchie extracted the balls from this one, and loaded the pair with one ball each, leaving the unmatched one blank."
ball_fic_1856_5515.txt-2161-23_ball_fic_1842_555.txt-2985-38,Unrelated,"The ocean doesn't have any mercy on a body's bones, but tosses you about as if you were an India-rubber ball made on purpose; "" added he, bursting into a hearty roar as he caught Mrs. Bates ' eye fastened upon his rotund proportions, as if to ascertain where the bones were. "" || There, once in a while, was seen the thin, care-worn, melancholy visage of an old tory, with a Wig that, in times long past, had perhaps figured at a Province House ball."
ball_fic_1860_2807.txt-3829-12_ball_fic_2009_36543.txt-144-3,Unrelated,"meaning to have a grand evening, combining turtulia, concert and ball. || you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory."
ball_fic_1860_2807.txt-3829-12_balls_fic_1842_7206.txt-3298-50,Identical,"meaning to have a grand evening, combining turtulia, concert and ball. || And yet the Round-Rimmers condescend to join the common world in certain of their observances; they have committees, among themselves, where small men swell into great, by dint of volubility and intrigue; they make presentations after their fashion to distinguished men; and give complimentary balls, where they get a fever to a boiling pitch."
ball_fic_1860_9165.txt-196-14_ball_fic_1842_555.txt-2985-38,Unrelated,"said Miss Gilbert; and out came a smart little chap with a smaller ball in his hand, and began walking obediently around the chalk circle next the sun. "" || There, once in a while, was seen the thin, care-worn, melancholy visage of an old tory, with a Wig that, in times long past, had perhaps figured at a Province House ball."
ball_fic_1964_780000.txt-1166-5_ball_fic_1842_555.txt-2985-38,Unrelated,"She float around like a ball lightning, first over the river, then under. || There, once in a while, was seen the thin, care-worn, melancholy visage of an old tory, with a Wig that, in times long past, had perhaps figured at a Province House ball."
ball_fic_1966_10470.txt-2330-9_ball_fic_2009_36543.txt-144-3,Identical,"the sheriff said, taking aim at a red ball. "" || you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory."
ball_fic_1966_10470.txt-2474-29_ball_mag_2004_413914.txt-69-11,Identical,"He put the white cue ball in the center of the table, sighted quickly, and then with a quick hard thrust of his hips sent the white ball rauinliug into the tight triangle of red balls. || That happens when you don't get on top of the ball or throw it without the proper arm action, "" Willis says."
ball_fic_1966_10470.txt-2474-29_balls_fic_1842_7206.txt-3298-50,Unrelated,"He put the white cue ball in the center of the table, sighted quickly, and then with a quick hard thrust of his hips sent the white ball rauinliug into the tight triangle of red balls. || And yet the Round-Rimmers condescend to join the common world in certain of their observances; they have committees, among themselves, where small men swell into great, by dint of volubility and intrigue; they make presentations after their fashion to distinguished men; and give complimentary balls, where they get a fever to a boiling pitch."
ball_fic_1969_10518.txt-3495-15_ball_fic_1842_555.txt-2985-38,Unrelated,"So I heard it out alone, then came back in and switched on the ball game. || There, once in a while, was seen the thin, care-worn, melancholy visage of an old tory, with a Wig that, in times long past, had perhaps figured at a Province House ball."
ball_fic_1969_10520.txt-1352-9_ball_mag_1988_90553.txt-39-23,Identical,"Eddie himself wasn't very religious -- he played ball with us at the Parade Grounds on Saturdays -- but he was determined not to hurt his mother, and I guess I could understand why at the time. || Dowis, who hails from Ty Cobb's hometown of Royston, Ga., is quick-footed and quick-witted, able to flip the ball to a trailing halfback at the last split second."
ball_fic_1973_10570.txt-1660-10_balls_fic_1842_7206.txt-3298-50,Unrelated,"Then he stepped aside, and the center-fielder took the ball from the pocket || And yet the Round-Rimmers condescend to join the common world in certain of their observances; they have committees, among themselves, where small men swell into great, by dint of volubility and intrigue; they make presentations after their fashion to distinguished men; and give complimentary balls, where they get a fever to a boiling pitch."
ball_fic_1973_10570.txt-1660-10_balls_mag_1967_140077.txt-264-5,Identical,"Then he stepped aside, and the center-fielder took the ball from the pocket || There were now about 20 balls, many of them shockingly bright and pristine, with not a mark on them except perhaps, as I imagined suddenly, a small PC for Paul Christman stamped on the cover."
ball_fic_1973_780114.txt-725-3_balls_mag_1854_566434.txt-121-2,Identical,"next day's ball game, which was against Bear Paw and was sure to be tough, that team by report having recruited three or four city ringers. || of the balls, shaped out of rock, nearly two feet in diameter, such as used to be employed when it was fired, lie near at hand."
ball_fic_1976_780158.txt-2290-7_balls_fic_1842_7206.txt-3298-50,Unrelated,"It's all part of the same ball of wax. || And yet the Round-Rimmers condescend to join the common world in certain of their observances; they have committees, among themselves, where small men swell into great, by dint of volubility and intrigue; they make presentations after their fashion to distinguished men; and give complimentary balls, where they get a fever to a boiling pitch."
ball_fic_1977_780095.txt-2758-17_ball_fic_1854_9218.txt-3589-17,Unrelated,"In the eighth, I got a Texas league single, and made second on a passed ball. || He never came near me all day, and toward night I began to dress for the ball."
ball_fic_1978_10645.txt-7769-14_ball_mag_1970_479117.txt-88-13,Identical,"Some children were playing an impenetrablegame, involving both the fire-escape ladder and a ball, in this alley, and on the sidewalk. || They were building hi-fi speakers at Braun's no bigger than a tennis ball, but with an inimitable purity of tone."
